screen_name,life_long,Number_of_statues,Length_of_description,followers_count,friends_count,listed_number,Avg_tweets_per_day,Avg_favorite_per_day,Avg_retweets_per_day,Most_favorited,Avg_favorited_per_tweet,Avg_favorites_per_user,Most_retweeted,Avg_retweeted_per_tweet,Avg_retweets_per_user,Avg_length_of_tweets,sentiment_score,Avg_hashtags_per_tweet,tweets_with_hashtags,tweets_with_media,tweets_with_url,influence_score,influencial
Sweeet83,2780,33038,35,1742,1878,86,11.8842,24.1903,0.1259,20,0.394,0.2262,19818,288.277,165.4862,82.804,25.4529,2.099,0.29,0.04,0.16,109.5453,0
SweetnSpicyBook,333,1549,147,573,1184,8,4.6517,0.3544,2.2703,11,0.083,0.1449,1262,24.335,42.4695,125.627,32.8985,2.719,0.61,0.12,0.46,20.2467,1
swfcsc,1474,9200,59,10259,374,33,6.2415,7.152,0.1642,706,23.645,2.3048,11042,44.319,4.32,97.568,14.9933,1.2536,0.28,0.14,0.29,23.0902,0
Szkolar_Lohud,1407,17455,160,2937,1321,24,12.4058,0.3902,0.2544,161,2.991,1.0184,5801,12.359,4.208,128.309,16.3994,1.0267,0.07,0.06,0.65,10.5299,1
t_unmasked,954,12030,126,1102,97,11,12.6101,6.1939,0.1488,429,5.694,5.167,415,4.233,3.8412,92.589,18.3347,1.5725,0.13,0.17,0.41,1.3673,0
ta_hernandez5,1104,6584,160,1631,1317,52,5.9638,11.7373,0.0308,24,3.291,2.0178,5926,12.277,7.5273,120.772,27.8279,1.1099,0.18,0.06,0.69,1.5101,0
TabletopPolish,2329,4174,117,220,148,8,1.7922,1.2774,0.0249,24,1.232,5.6,1807,4.852,22.0545,98.886,20.5219,1.1429,0.03,0.07,0.43,0.4803,0
TacticalTrads,28,53,129,2,2,0,1.8929,0.0357,0.0,2,0.4528,12.0,2,0.0566,1.5,106.0566,-5.7157,2.0556,0.34,0.00,0.98,0.0021,0
TailgatingChall,2066,6137,152,21390,3211,105,2.9705,2.592,0.0039,240,15.168,0.7091,513,26.793,1.2526,99.92,43.6255,1.5099,0.35,0.11,0.41,15.0041,0
TalerockGS,322,31,66,72,1,3,0.0963,0.0031,0.0,23,4.6129,1.9861,10,2.2581,0.9722,120.871,16.7748,3.5,0.65,0.26,0.81,1.4569,0
TamiaRHardy,633,3438,18,290,202,0,5.4313,14.1153,0.5592,30,0.876,3.0207,532119,3843.544,13253.6,90.77,29.1326,1.339,0.06,0.10,0.21,1721.9077,0
tangenghui,3310,91343,148,4195,3550,446,27.5961,0.0239,0.1224,3,0.111,0.0265,128556,755.888,180.1878,107.762,19.5141,2.6732,0.41,0.15,0.46,335.6143,0
tangled_towers,253,170,90,368,1140,3,0.6719,0.0079,0.0,7,1.1566,0.5217,10,0.2952,0.1332,102.247,20.0463,5.4524,0.25,0.05,0.90,0.0516,0
tanguanikia,2074,1586,44,177,458,9,0.7647,0.0931,0.1066,16,0.166,0.9379,219582,421.295,2380.1977,80.6,18.1482,1.405,0.20,0.11,0.56,103.6386,0
tanyasthoughts,3350,6331,152,350,532,29,1.8899,0.1266,0.1755,9,0.165,0.4714,69509,564.99,1614.2571,115.065,18.8361,1.602,0.40,0.15,0.48,351.4238,0
TaoOfToby,4116,732,106,59,180,2,0.1778,0.0916,0.0658,11,0.1149,1.4237,127553,811.8824,10059.0847,101.1176,16.5524,1.395,0.27,0.05,0.27,222.131,0
Tarheel0416,2393,548,128,265,589,0,0.229,0.155,0.0422,35,0.8216,1.5472,41924,209.5671,394.6189,105.4309,22.97,2.5234,0.21,0.17,0.49,75.5909,0
tarotbycecelia,2422,11416,0,233,44,3,4.7135,0.0116,0.0,9,0.564,2.4206,4,0.328,1.4077,108.285,13.369,4.25,0.04,0.23,1.00,0.0892,0
tashtalks,3394,74,148,116,131,10,0.0218,0.0018,0.0044,11,0.8784,0.5603,29429,750.4324,478.7241,112.7297,18.2249,1.6389,0.49,0.14,0.38,263.702,0
tcgtrendsetters,1157,20527,0,1766,4843,114,17.7416,0.5929,0.0112,3,0.038,0.0215,56847,59.274,33.564,114.238,50.2905,4.1,0.01,0.07,0.99,1.6597,0
tdhlifeingames,2196,3121,149,821,686,60,1.4212,1.0478,0.0587,13,1.193,1.4531,124269,124.843,152.0621,109.398,40.2144,1.9828,0.35,0.08,0.46,33.9573,0
techpp,3075,4830,95,1922,8,26,1.5707,0.026,0.0208,98,4.188,2.179,173,3.058,1.5911,123.558,15.0297,2.4688,0.06,0.61,0.93,2.3822,0
TechRaptr,2219,22883,160,16490,354,432,10.3123,1.0324,0.0095,159,3.843,0.2331,40,3.085,0.1871,118.659,3.0175,1.8268,0.82,0.72,0.96,2.9523,1
tedvickey,3483,26170,151,4320,4607,311,7.5136,0.6308,0.0399,11,0.379,0.0877,1149,8.843,2.047,109.593,9.8697,1.3056,0.07,0.31,0.67,1.7509,0
tenacioustoys,3257,25824,117,7849,2825,207,7.9288,1.2201,0.012,16,0.927,0.1181,2718,3.37,0.4294,117.402,3.6142,1.9875,0.32,0.53,0.94,0.7414,0
tennibot,1094,113,50,189,70,3,0.1033,0.2239,0.0137,18,2.1389,1.2222,53,1.9537,1.1164,99.3796,46.2865,1.7917,0.22,0.13,0.67,1.013,0
TesseraGuild,1684,22507,144,3828,3793,331,13.3652,7.6847,0.4964,17,0.315,0.0823,15534,147.622,38.5637,118.834,8.0373,2.583,0.27,0.23,0.60,143.7838,1
TetraByteMedia,338,588,49,101,128,1,1.7396,0.5976,0.503,6,0.3921,1.2772,67964,688.9635,2244.2475,116.079,20.2879,2.7756,0.47,0.17,0.50,471.1822,0
text_publishing,3261,35285,147,23567,4865,680,10.8203,1.9267,0.126,513,6.863,0.2912,832,5.11,0.2168,116.944,25.9744,1.195,0.16,0.09,0.47,3.669,0
tgn_news,3410,37605,0,13973,27,342,11.0279,0.0006,0.0,24,1.925,0.1378,10,0.508,0.0364,139.929,6.5181,0,0.00,0.00,1.00,0.1448,0
ThatAndromeda,3095,76755,154,5777,1740,471,24.7997,0.3134,0.0882,180,2.412,0.4175,517236,2034.879,352.238,103.076,16.9124,1.3077,0.07,0.16,0.17,667.4403,0
ThatCthulhuGuy,2668,2435,135,2424,2227,37,0.9127,2.792,0.1949,18,1.559,0.6432,15767,36.79,15.1774,117.973,14.631,2.4162,0.36,0.18,0.39,26.1945,0
The_Coolector,1825,4255,93,2392,189,143,2.3315,0.2,0.0038,176,1.543,0.6451,380063,515.121,215.3516,131.867,43.2173,1.3743,0.18,0.05,0.98,140.1129,0
The_Crowds,1519,1563,0,11877,33,25,1.029,0.0,0.0,78,2.204,0.1856,43,1.196,0.1007,138.404,32.039,1.6429,0.14,0.01,1.00,0.2536,0
THE_FURY_C_i,2007,18860,0,141,167,15,9.3971,28.2491,0.1465,2,0.024,0.1702,74816,1044.611,7408.5887,105.505,2.1404,1.541,0.06,0.23,0.54,310.2495,0
The_RonJones,1983,2695,156,822,1123,90,1.3591,0.4972,0.2163,17,0.546,0.6642,177006,990.528,1205.0219,113.402,20.3416,3.1144,0.71,0.14,0.54,598.2789,0
Theafi100,629,672,121,800,721,14,1.0684,1.9046,0.1765,11,1.8104,1.5163,23903,97.7015,81.825,104.1955,29.1467,1.2778,0.16,0.05,0.33,29.0173,0
TheAtariGamer,143,1923,129,1265,975,9,13.4476,14.3287,1.3846,58,2.685,2.1225,149536,200.841,158.7676,106.108,22.6528,2.3438,0.32,0.15,0.37,91.5835,0
theawesomer,3565,62644,88,14940,2101,633,17.5719,0.3125,0.0,89,0.613,0.041,15,0.237,0.0159,124.088,14.5266,1.8765,0.51,0.02,0.98,0.0441,0
theBATCLAM,2931,12280,135,1165,284,29,4.1897,7.3415,0.1549,86,4.104,3.5227,506385,1936.859,1662.5399,120.059,26.6182,1.9946,0.37,0.18,0.44,1363.5487,0
theblackdetour,431,5137,151,12904,10172,64,11.9188,0.1555,0.6265,2892,27.652,2.1429,1715,23.305,1.806,102.371,4.7026,1.25,0.02,0.05,0.71,22.0931,1
theblackhackrpg,248,44,120,93,73,0,0.1774,0.246,0.0282,12,1.3864,0.6559,4415,101.3409,47.9462,85.6818,-0.3116,1.05,0.45,0.05,0.20,32.2467,0
thebrandongary,380,125,157,26,74,0,0.3289,2.0789,0.1553,110,1.336,6.4231,49534,487.504,2343.7692,109.872,19.4158,1.5588,0.27,0.28,0.34,304.2025,0
thecultofpop,2720,2307,69,293,297,26,0.8482,0.1449,0.025,34,1.144,3.9044,49913,157.686,538.1775,107.853,19.0488,1.3798,0.70,0.18,0.25,28.3835,0
TheDemonatrix,141,17,132,22,28,4,0.1206,0.0851,0.0071,4,1.3333,0.9091,762,51.4,35.0455,118.9333,23.296,0,0.00,0.07,0.73,20.56,0
thedicebear,1049,4796,127,1934,1462,86,4.572,3.3813,0.0276,19,2.499,1.2921,1053,2.471,1.2777,122.835,25.1183,2.6746,0.67,0.08,0.76,0.7611,0
thedicemechanic,2860,19850,113,1010,847,38,6.9406,17.6979,0.0385,59,2.275,2.2525,14406,168.427,166.7594,103.723,17.8891,1.2951,0.06,0.03,0.37,28.2957,0
thediceyreview1,848,1300,137,271,282,11,1.533,1.1156,0.3821,54,1.396,5.1513,257999,264.265,975.1476,107.738,36.5058,1.3654,0.30,0.23,0.47,123.1475,0
thegamecrafter,3324,8383,160,7054,71,240,2.522,1.247,0.1005,84,1.581,0.2241,157,1.409,0.1997,108.344,31.6591,1.1966,0.29,0.05,0.59,0.6693,0
TheGeekyDragon,1108,4337,0,16,0,0,3.9143,0.0,0.0009,3,0.066,4.125,3,0.017,1.0625,97.732,-4.63,2.0,0.99,0.00,1.00,0.0002,0
TheJapanShop,3381,5267,96,7976,7870,116,1.5578,0.0225,0.0009,8,0.622,0.078,5,0.176,0.0221,98.526,15.7631,1.4803,0.43,0.32,0.64,0.0241,0
thejonesdavy,143,52,22,4,77,0,0.3636,0.1958,0.1608,1,0.0385,0.5,88823,2632.9808,34228.75,92.6731,17.0012,1.125,0.15,0.15,0.52,1215.1206,0
TheKitAFD,205,76,43,82,58,0,0.3707,0.6976,0.1659,9,0.7105,0.6585,32163,931.3289,863.1829,98.4868,13.6968,1.0,0.11,0.26,0.30,502.452,0
TheMarsSociety,3579,12211,116,17739,539,621,3.4118,0.2498,0.1014,127,6.762,0.3812,154613,232.85,13.1264,112.2,11.4433,1.7166,0.25,0.12,0.81,224.4674,1
themeborne,409,340,94,543,171,7,0.8313,1.9853,0.3227,32,1.8912,1.1842,1185,5.1765,3.2413,120.3029,33.4711,1.2692,0.31,0.09,0.41,2.8926,0
TheMotleyGeek,422,1034,154,239,314,7,2.4502,1.1351,0.154,41,2.56,10.7113,140523,338.321,1415.569,119.567,27.6523,2.9182,0.70,0.20,0.66,112.3226,0
TheNextWeb,3857,156215,70,1847731,220,33092,40.5017,1.3726,0.0137,156,8.012,0.0043,30262,38.226,0.0207,91.805,5.4129,1.0131,0.15,0.03,0.93,36.2382,1
theocelotmag,3065,3150,137,2375,1973,57,1.0277,0.0754,0.0075,24,0.968,0.4076,16,0.743,0.3128,110.075,13.39,1.295,0.20,0.87,0.98,0.263,0
TheOnyxPath,2178,12549,156,8106,68,208,5.7617,3.253,0.1217,277,8.021,0.9895,123,4.441,0.5479,102.088,11.9342,1.6844,0.28,0.10,0.61,2.8733,0
TheOuterLinux,796,4545,69,264,401,301,5.7098,0.2249,0.0113,5,0.27,1.0227,252,0.845,3.2008,107.211,8.9339,3.0723,0.87,0.03,0.96,0.1724,0
ThePeteAwakens,3116,62654,136,2250,1061,203,20.1072,13.8424,0.2224,10,0.249,0.1107,40962,579.161,257.4049,112.041,11.077,1.2932,0.19,0.24,0.40,411.7835,0
thepokemuggles,506,549,48,190,205,1,1.085,0.6126,0.0613,32,1.2696,3.6684,1128,3.02,8.7263,88.1658,32.8149,1.7662,0.14,0.11,0.58,0.594,0
TheQueenSpeaks_,3444,95215,109,2280,608,54,27.6466,2.8339,0.0581,377,2.47,1.0833,92080,334.169,146.5654,75.113,4.8092,1.252,0.13,0.07,0.32,132.3309,0
therealtevah,525,69,143,39,300,1,0.1314,0.1657,0.0457,6,0.4203,0.7436,86688,5993.1014,10603.1795,112.913,16.3314,1.2222,0.13,0.07,0.57,2692.7005,0
thereverandnd,3203,10310,113,158,522,0,3.2189,0.0431,0.0175,691,0.799,5.057,52664,229.476,1452.3797,75.83,5.1628,1.2838,0.07,0.03,0.69,15.3749,0
TheRpgAcademy,2143,32509,114,4629,641,203,15.1699,9.349,0.1031,91,4.101,0.8859,253,2.425,0.5239,112.975,19.4105,1.5253,0.20,0.10,0.49,1.164,0
thesinisterfish,1160,518,76,1976,700,25,0.4466,0.4836,0.1017,16,0.7018,0.1822,236,2.0663,0.5364,104.6355,26.8481,1.5379,0.26,0.15,0.44,0.7612,0
TheSpellCast,375,1279,153,988,882,27,3.4107,8.1627,0.9013,68,2.267,2.2945,122453,298.256,301.8785,120.899,23.0499,2.5242,0.45,0.10,0.50,155.9879,0
thethinket,1882,59,130,63,99,2,0.0313,0.0027,0.0074,4,0.3214,0.2857,2,0.6964,0.619,111.4643,32.1246,1.0,0.02,0.04,0.75,0.4104,0
TheUnluckyfrog,319,3165,146,1254,1092,23,9.9216,22.8433,0.8401,35,2.682,2.1388,262299,280.621,223.7807,123.447,26.4677,1.7952,0.25,0.04,0.58,147.8873,0
thing12games,1162,8569,66,1600,1379,42,7.3744,10.3012,0.0439,54,2.723,1.7019,116955,199.203,124.5019,98.749,29.3609,1.2202,0.17,0.16,0.34,26.2948,0
ThirdEyeGames,3474,5386,100,1459,922,94,1.5504,0.3195,0.0878,38,1.817,1.2454,201713,216.767,148.5723,109.269,30.058,1.381,0.13,0.07,0.50,130.7105,0
ThirstyDragonUK,164,134,71,141,216,7,0.8171,1.5854,0.0366,24,1.9381,1.5532,121,2.9204,2.3404,100.646,28.7335,1.6667,0.24,0.05,0.45,0.9304,0
ThomasOtterman,1154,28224,157,4557,4834,164,24.4575,51.1144,0.5277,37,1.031,0.2262,2678,26.417,5.797,113.958,7.145,1.873,0.31,0.20,0.29,18.9146,0
thought_jelly,548,626,122,1658,2161,15,1.1423,5.6332,0.6314,13,0.8096,0.2539,1827,45.1077,14.1472,106.9788,14.5373,3.1903,0.43,0.23,0.33,37.9085,1
tiatormen,3338,467,130,455,670,26,0.1399,0.077,0.0204,10,0.6336,0.6462,417,2.2435,2.2879,95.9289,28.3658,2.7357,0.49,0.09,0.56,0.6333,0
Tiber_wow,1080,14200,68,567,799,22,13.1481,36.4269,0.2787,16,0.684,1.2063,125107,706.854,1246.6561,77.785,22.2437,1.1667,0.04,0.11,0.21,223.3659,0
timhreha,3271,6495,40,1036,3278,99,1.9856,1.3629,0.24,14,0.197,0.1902,168939,2583.824,2494.0386,132.332,6.0666,1.822,0.38,0.05,0.37,2134.2386,1
tinkerbellsway,2912,103593,155,1431,714,91,35.5745,53.8001,0.0467,54,2.824,1.9734,139579,360.569,251.97,71.882,8.0034,1.4194,0.06,0.12,0.12,63.8207,0
tinyninjasgame,557,400,123,1124,1347,4,0.7181,2.1634,0.0521,27,3.2521,1.0445,776,3.7701,1.2109,95.7175,32.9323,3.6727,0.30,0.12,0.47,1.4413,0
TLandin,2241,27496,33,706,1037,21,12.2695,6.5855,0.0317,31,1.591,2.2535,16775,52.001,73.6558,99.998,23.9291,1.776,0.73,0.02,0.29,20.2804,0
tlarraya,2493,806,39,124,267,2,0.3233,1.7706,0.0842,32,0.7556,4.6613,102601,252.6379,1558.6129,99.034,28.1562,1.4545,0.07,0.10,0.32,80.2378,0
TomChapell,2487,9196,156,2448,4289,426,3.6976,1.9361,0.2859,41,1.447,0.5911,609,16.996,6.9428,134.682,27.6643,2.0194,0.57,0.04,0.50,15.1264,1
tomgurg,2947,13520,145,1305,531,58,4.5877,6.2542,0.0743,25,0.855,0.6552,332929,467.348,358.1211,80.109,26.3099,1.7561,0.08,0.06,0.23,117.7717,0
tommmoore,3355,6304,9,12782,2082,231,1.879,4.2289,0.2489,445,3.438,0.269,181247,1064.554,83.2854,116.108,32.3866,1.4468,0.19,0.19,0.19,944.2594,1
tonyboydell,3429,5172,79,707,279,30,1.5083,0.55,0.0601,148,1.434,2.0283,365286,1073.547,1518.454,82.336,8.794,1.5588,0.10,0.06,0.35,295.2254,0
TookyTsuki,2168,61412,159,797,546,58,28.3266,25.9691,0.1458,48,0.827,1.0376,414442,3441.899,4318.5684,96.316,8.0088,1.3396,0.05,0.19,0.29,1218.4322,0
toolstoys,2499,6274,121,4457,8,292,2.5106,0.002,0.0008,20,1.692,0.3796,6,0.294,0.066,97.996,11.4816,1.0,0.00,0.77,0.99,0.0623,0
TooManyGames,3593,1504,101,4712,592,50,0.4186,0.4041,0.1333,888,7.838,1.6634,4783,17.201,3.6505,107.681,26.4694,1.4802,0.20,0.16,0.29,12.6943,0
toonhammergames,492,2120,117,1698,1475,18,4.3089,10.2866,0.1768,28,4.6524,0.5754,25,3.9429,0.4876,128.3476,32.0224,2.2195,0.59,0.17,0.44,3.3609,1
tophersimmons,3157,34936,156,645,420,313,11.0662,0.2838,0.1356,14,0.166,0.2574,146693,576.284,893.4636,111.215,9.2337,1.5538,0.25,0.10,0.56,259.3278,0
Torian_Girl,2061,33231,111,2330,921,4,16.1237,22.7656,0.1349,94,3.075,1.3197,45523,1215.1,521.5021,108.664,11.4042,1.3714,0.04,0.07,0.46,442.2964,0
torilovestoast,2148,25736,152,1310,2265,14,11.9814,27.0042,0.3021,185,1.711,1.3061,307813,15562.733,11879.9489,80.95,5.1964,1.5217,0.02,0.48,0.11,10831.6622,0
TotalDroneZone,218,130,153,74,84,3,0.5963,0.0046,0.0,11,2.175,3.527,9,1.0833,1.7568,133.2667,23.6127,1.4783,0.19,0.01,0.99,0.4694,0
TowerPB,2575,5483,117,9749,184,132,2.1293,1.694,0.0447,56,2.465,0.2528,206,2.038,0.209,101.386,35.7687,2.3659,0.53,0.54,0.27,1.0964,0
tozudaLLC,1038,242,150,263,470,6,0.2331,0.3786,0.0973,6,0.5252,0.4753,4679,119.4916,108.1331,123.8487,19.0258,2.3643,0.59,0.19,0.53,65.2663,0
tracimoc,2294,1179,143,315,468,11,0.5139,0.1901,0.0571,145,0.944,2.9968,110398,341.144,1082.9968,100.492,29.9497,1.8153,0.29,0.20,0.58,80.1688,0
tracy_traynor,1375,1226,119,19728,17475,248,0.8916,5.512,0.2036,196,1.572,0.0797,6656,29.654,1.5031,88.422,43.741,2.7809,0.18,0.11,0.36,13.8188,0
Travis_Fauber,2775,35234,124,905,763,24,12.6969,16.1106,0.3481,54,0.129,0.1425,73567,119.457,131.9967,122.194,17.4373,2.2232,0.47,0.39,0.12,115.9927,1
tremble31_,484,203,75,45,7,1,0.4194,0.1157,0.0186,10,1.0446,4.6889,18356,93.1386,418.0889,105.7129,14.3106,1.7069,0.29,0.04,0.48,18.9071,0
trendhunter,3962,120375,153,257895,3636,7689,30.3824,1.1691,0.0005,13,0.845,0.0033,18,0.438,0.0017,95.74,8.0871,1.0293,0.92,0.90,0.98,0.1402,0
trendwatching,3527,10144,150,127832,19751,5357,2.8761,0.7236,0.0173,38,2.306,0.018,21,1.507,0.0118,129.959,20.713,1.1924,0.29,0.15,0.87,0.9449,0
Trendygadgetrev,150,570,88,600,1255,2,3.8,2.6333,2.66,17,0.2849,0.2517,48203,533.6962,471.4317,110.4623,19.18,2.2793,0.21,0.30,0.54,418.8982,0
TriathlonTaren,1329,2081,121,1579,330,32,1.5658,0.4929,0.0023,39,3.288,2.0823,4,0.225,0.1425,96.595,13.3035,1.4717,0.05,0.00,0.74,0.0421,0
TripleAxeAttack,1993,245,118,478,243,6,0.1229,0.1059,0.0346,30,3.2816,1.682,34,2.3959,1.228,111.0939,6.3522,1.4545,0.40,0.22,0.75,1.9167,1
triplesense,3422,2215,126,734,672,58,0.6473,0.1052,0.0544,8,0.523,0.7125,33,0.906,1.2343,116.054,-2.07,1.6436,0.48,0.23,0.58,0.3769,0
Trollgodfather,3395,22570,141,1826,420,120,6.648,1.5546,0.0056,60,1.515,0.8297,151,0.722,0.3954,112.731,12.7799,1.0806,0.06,0.19,0.69,0.1495,0
TrollLordSteve,1342,1645,29,761,76,39,1.2258,0.2004,0.0849,28,1.531,2.0118,9517,20.641,27.1235,103.121,14.1702,1.9674,0.21,0.20,0.62,7.5959,0
trulytribal_in,1001,304,0,86,157,0,0.3037,0.1039,0.019,4,0.2323,0.8023,17614,60.6465,209.4419,94.1515,15.1025,1.9307,0.34,0.26,0.77,6.3315,0
turner_tasha,2457,33315,123,4203,4859,177,13.5592,12.3191,0.3122,93,0.447,0.1064,150488,1958.078,465.8763,123.963,16.4581,1.4898,0.15,0.04,0.24,1552.7559,0
turnspro,2334,1297,151,4144,445,195,0.5557,0.4829,0.0471,12,0.847,0.2044,431,0.982,0.237,105.369,23.6131,3.304,0.48,0.09,0.75,0.2661,0
Txarli_Factory,1395,188,47,335,356,11,0.1348,0.0724,0.0222,15,2.1217,1.197,864,6.3492,3.5821,115.0476,10.1371,3.4595,0.39,0.26,0.67,4.0311,0
tytogames,1007,379,159,1505,411,24,0.3764,0.1748,0.0705,8,0.5122,0.1256,122,1.4282,0.3502,105.4201,26.0393,2.6484,0.49,0.15,0.69,0.4722,0
UDOO_Board,1912,7218,102,4659,1524,305,3.7751,0.8065,0.1611,37,1.317,0.2827,68,1.903,0.4085,110.44,23.8773,2.1754,0.55,0.24,0.56,1.1589,0
UKBeagles,2518,3969,71,1735,432,12,1.5763,0.0071,0.2828,182,1.478,0.8519,378808,3829.266,2207.0697,125.456,22.5754,1.2731,0.22,0.10,0.28,2952.3641,0
UKCrowdfundWeek,1739,45922,146,3945,1833,567,26.4071,0.0311,0.0,5,0.323,0.0819,4,0.281,0.0712,101.351,13.3,2.474,1.00,0.00,1.00,0.0725,0
UltClassicRock,2619,91779,86,193169,61,1534,35.0435,0.966,0.0187,502,25.881,0.134,1605,19.558,0.1012,93.041,8.9294,1.0,0.01,0.02,0.96,19.1668,1
UltSurvivalTips,2204,1388,160,4674,212,47,0.6298,0.0018,0.0009,12,1.308,0.2798,7596,7.867,1.6831,114.032,25.2215,2.5066,0.30,0.00,0.97,1.6206,0
UnfilteredRnG,674,3004,28,2461,1470,40,4.457,15.9347,0.1365,26,1.231,0.5002,1033,8.122,3.3003,112.298,17.242,2.9048,0.56,0.05,0.89,2.7371,0
unicardsgame,42,189,79,55,433,1,4.5,2.119,0.0,17,0.1941,0.6,9,0.1118,0.3455,112.7412,73.454,2.7857,0.08,0.01,0.96,0.0046,0
Unihertz,547,554,154,1850,95,24,1.0128,1.5868,0.1152,250,4.0126,1.2016,12927,38.8827,11.6438,93.343,28.8606,1.7917,0.04,0.12,0.51,14.1066,0
uniteditions,3283,6741,123,19024,341,390,2.0533,1.3171,0.117,320,11.592,0.6093,151143,390.256,20.5139,112.802,24.5124,1.385,0.21,0.31,0.65,315.3268,1
UnmannedInsight,1483,1429,114,479,1000,26,0.9636,0.3871,0.2643,6,0.183,0.382,3913,26.914,56.1879,104.518,10.0376,1.8534,0.27,0.17,0.87,12.0575,0
unwinnable,2814,14398,123,4374,1265,170,5.1166,2.3312,0.1567,261,3.279,0.7497,23743,28.372,6.4865,113.038,17.7036,1.0588,0.02,0.04,0.56,20.5981,0
uomdigilab,253,509,114,316,266,10,2.0119,0.7747,0.2648,15,1.6533,2.4747,3190,11.1797,16.7342,105.9387,29.9921,1.3066,0.29,0.12,0.71,5.1292,0
UPbridge_gap,991,1195,0,716,287,26,1.2059,0.2523,0.0525,32,0.791,1.1047,31,0.817,1.1411,117.508,32.203,1.9099,0.56,0.04,0.77,0.3072,0
uptomenow,3459,3125,137,530,465,17,0.9034,0.122,0.0749,17,0.509,0.9604,2234,7.934,14.9698,120.977,6.7497,2.1739,0.67,0.15,0.61,4.1257,0
USATODAY,3612,255502,92,3650265,480,32501,70.737,0.4931,0.0609,1249,63.161,0.0173,699,34.842,0.0095,121.531,-2.745,1.2462,0.13,0.08,0.81,34.842,1
usefulcharts,1457,1193,132,9168,58,172,0.8188,0.3274,0.0075,55038,79.462,8.6673,24363,34.676,3.7823,103.792,29.2106,1.4274,0.35,0.41,0.48,20.875,0
ValiantFireside,2185,2957,109,1403,893,14,1.3533,1.3506,0.1172,6,0.506,0.3607,452,5.151,3.6714,115.085,29.913,1.3898,0.41,0.21,0.64,1.9625,0
varnished_truth,835,16825,158,2638,3400,74,20.1497,53.8587,0.2443,63,2.718,1.0303,41572,345.443,130.9488,114.279,14.4515,2.0344,0.35,0.14,0.60,120.9051,0
VBCmokola,1154,23797,65,728,28,4,20.6213,1.2816,0.0095,27,0.669,0.919,19,0.627,0.8613,121.631,30.6383,2.558,0.59,0.03,0.49,0.1436,0
vcgriffin,3833,18214,160,323,506,41,4.7519,4.5698,0.0801,14,0.731,2.2632,187187,1130.499,3499.9969,87.679,7.6588,1.3365,0.10,0.19,0.25,374.1952,0
veetyaz,2028,396,0,16,166,0,0.1953,0.141,0.0044,53,1.372,32.5,162960,430.1662,10189.5625,117.3113,27.7322,1.2333,0.08,0.03,0.36,23.8312,0
Vegaskatus,1983,182,0,18,99,0,0.0918,0.116,0.0333,2,0.0833,0.8333,3975,81.6833,816.8333,88.7556,24.7988,2.1667,0.10,0.09,0.29,31.3092,0
VengerSatanis,1936,253,160,207,100,11,0.1307,0.0878,0.0026,10,1.1018,1.2029,8,0.5708,0.6232,106.3363,14.0482,3.3913,0.10,0.30,0.62,0.2097,0
veni_vidi_veni,913,6544,82,282,102,5,7.1676,10.621,0.4304,81,3.044,10.7943,32626,284.461,1008.727,85.329,14.9962,2.1961,0.05,0.31,0.18,140.2393,0
Venture_Amanda,438,187,0,3,172,0,0.4269,0.0,0.0594,3,0.2478,9.3333,1245,56.4602,2126.6667,117.823,37.1043,2.8871,0.55,0.15,0.89,14.9902,0
Vercher_Ink,917,429,49,67,251,2,0.4678,0.6521,0.1112,8,0.5531,3.3433,44120,415.8099,2513.4776,92.1926,16.5599,2.5847,0.29,0.26,0.54,127.321,0
VeteranWargamer,641,1741,98,376,102,20,2.7161,6.3073,0.0749,117,3.189,8.4814,12368,31.455,83.6569,94.097,15.0326,1.2553,0.09,0.15,0.33,6.9201,0
vfm_5411,908,26661,81,313,246,22,29.3623,15.4791,0.8414,7,0.263,0.8403,95536,874.84,2795.016,117.983,-2.0055,1.2407,0.05,0.07,0.31,706.8707,1
VIAwesome,3347,66341,113,140718,9,2059,19.821,1.6681,0.0039,155,5.53,0.0393,68,2.009,0.0143,116.264,4.8072,1.1458,0.24,0.86,0.93,1.1974,0
Vicky2807,3273,4767,0,174,2319,19,1.4565,0.0666,0.1653,14,0.076,0.4368,18788,690.912,3970.7586,125.906,49.013,2.0578,0.78,0.04,0.51,390.3653,0
victoriacana,2984,9139,134,1134,1028,27,3.0627,1.4672,0.1126,90,1.01,0.8907,780253,7576.506,6681.2222,101.934,20.5038,1.1913,0.12,0.17,0.33,2932.1078,0
videoguys,3384,26522,56,7388,5188,387,7.8375,0.1696,0.0632,7,0.347,0.047,50,0.634,0.0858,107.477,14.0286,1.6774,0.03,0.42,0.97,0.2777,0
Vilrax,2165,62,0,53,476,6,0.0286,2.4157,0.0074,7,0.5128,0.3774,170351,6052.359,4453.6226,106.8718,2.8115,1.0,0.03,0.18,0.28,2793.1637,0
vingar,3430,15938,124,2063,2988,1491,4.6466,1.0813,0.0598,14,0.487,0.2361,177655,526.114,255.0238,121.63,18.8998,2.0982,0.40,0.08,0.76,157.8342,0
VinsightfulKids,254,65,160,366,100,1,0.2559,0.0945,0.0079,2,0.4918,0.082,117,2.0984,0.3497,127.0164,20.7149,4.0714,0.46,0.08,0.93,0.3095,0
