screen_name,life_long,Number_of_statues,Length_of_description,followers_count,friends_count,listed_number,Avg_tweets_per_day,Avg_favorite_per_day,Avg_retweets_per_day,Most_favorited,Avg_favorited_per_tweet,Avg_favorites_per_user,Most_retweeted,Avg_retweeted_per_tweet,Avg_retweets_per_user,Avg_length_of_tweets,sentiment_score,Avg_hashtags_per_tweet,tweets_with_hashtags,tweets_with_media,tweets_with_url,influence_score,influencial
ealbishri,2440,1009,157,454,425,5,0.4135,0.2516,0.1816,10,0.2648,0.5815,239436,1395.1424,3063.7819,106.5356,14.7594,1.8053,0.23,0.16,0.5,703.8494,0
TheMotleyGeek,401,1009,154,233,314,7,2.5162,1.1771,0.1621,41,2.56,10.9871,140523,338.321,1452.0215,119.567,27.6523,2.9182,0.7,0.2,0.66,112.3226,0
MiSpringboard,2596,1011,160,1433,1381,43,0.3894,0.3998,0.1375,14,0.546,0.381,173,2.052,1.432,126.541,33.1788,1.6719,0.51,0.12,0.74,1.0486,0
justplainloco,604,1022,94,192,164,1,1.6921,9.5248,0.0281,163,1.837,9.5677,26122,58.247,303.3698,91.767,11.6437,1,0,0.01,0.34,7.7469,0
CryptoCrazyCat,841,1028,0,74,222,0,1.2224,1.585,1.0083,9,0.0964,1.2703,17754,138.4985,1824.8108,116.5026,14.7316,2.4226,0.44,0.13,0.3,123.3052,1
SpritesNDice,1782,1031,129,327,94,11,0.5786,0.4254,0.1089,56,1.494,4.5688,117446,138.456,423.4128,108.04,23.9856,1.2164,0.27,0.33,0.61,77.5354,0
BluffCreekElem,1223,1046,0,270,37,3,0.8553,0.085,0.1406,50,2.554,9.4593,50,0.624,2.3111,100.175,35.3274,1.2,0.09,0.84,0.11,0.2184,0
FailroadExpress,1965,1052,157,230,384,27,0.5354,0.1221,0.0677,32,0.542,2.3565,21866,35.695,155.1957,110.413,16.3213,2.8767,0.74,0.12,0.59,10.1374,0
Mary_Bellamy,2840,1066,154,355,593,18,0.3754,0.0535,0.1039,37,0.299,0.8423,3753,7.769,21.8845,108.865,24.1293,2.081,0.21,0.15,0.39,3.8379,0
eddyfate,4038,1085,146,3706,1112,217,0.2687,4.0191,0.0884,45,1.501,0.405,158950,1657.406,447.2223,95.169,12.0956,1.4157,0.09,0.15,0.3,679.5365,0
dwspainting,2671,1088,0,71,22,1,0.4073,0.0082,0.0026,37,0.077,1.0845,10,0.048,0.6761,72.664,14.7815,2.5,0,0.01,0.26,0.0008,0
D_B_Green,1168,1091,117,404,427,26,0.9341,0.2945,0.0231,24,1.069,2.646,18011,34.838,86.2327,128.972,39.1515,2.8165,0.42,0.07,0.75,8.7095,0
ChambonSophie,2423,1093,153,365,108,77,0.4511,0.3095,0.0933,25,1.494,4.0932,484,6.14,16.8219,128.416,14.0409,2.0128,0.7,0.09,0.64,3.9603,0
nametoobasque,898,1093,106,128,364,11,1.2171,1.6392,0.5267,16,0.289,2.2578,175684,2276.881,17788.1328,99.85,1.7729,1.5918,0.05,0.2,0.4,1111.1179,0
lanzastudy,485,1113,48,151,436,1,2.2948,2.9237,1.8722,7,0.105,0.6954,391,6.106,40.4371,122.364,17.6729,1.8536,0.36,0.2,0.35,5.6297,1
Sleepie_Cherrie,794,1140,13,38,61,0,1.4358,1.9622,0.9861,10,0.1435,3.3684,330047,12029.324,282372.5526,85.4103,2.2121,1.1111,0.02,0.36,0.27,10950.2936,1
kncklsndwch,1716,1147,136,5630,10,69,0.6684,0.3089,0.1731,4813,32.67,5.8028,2557,16.641,2.9558,83.968,18.8986,1.321,0.08,0.34,0.3,11.9482,0
RedPlatePress,1266,1150,28,613,711,15,0.9084,1.0126,0.248,26,2.464,4.0196,1760,9.511,15.5155,119.038,25.8813,1.4091,0.29,0.36,0.39,7.1998,0
eyre_joe,2584,1155,76,1012,1818,12,0.447,1.1006,0.1889,45,1.835,1.8132,194852,418.294,413.334,116.893,41.4391,1.1675,0.2,0.06,0.34,283.185,0
GenesisAPS,2987,1167,160,919,937,16,0.3907,0.1132,0.0653,203,1.709,1.8596,94,1.512,1.6453,117.716,33.9999,2.0522,0.4,0.29,0.55,0.9964,0
bikepackingcom,2339,1175,152,6105,393,132,0.5024,0.2698,0.0021,102,10.566,1.7307,26,2.835,0.4644,124.954,16.3412,1.0642,0.3,0.35,0.91,2.0497,0
tracimoc,2273,1175,143,314,468,11,0.5169,0.1918,0.0576,145,0.944,3.0064,110398,341.144,1086.4459,100.492,29.9497,1.8153,0.29,0.2,0.58,80.1688,0
UPbridge_gap,970,1185,0,716,285,26,1.2216,0.2526,0.0536,32,0.791,1.1047,31,0.817,1.1411,117.508,32.203,1.9099,0.56,0.04,0.77,0.3072,0
boardgamerev,676,1188,148,6435,4521,46,1.7574,0.3639,0.1494,88,1.816,0.2822,661,9.747,1.5147,104.275,27.2575,1.98,0.35,0.16,0.82,3.0118,0
Robotschampion,909,1190,63,117,41,54,1.3091,0.0022,0.0011,6,0.346,2.9573,8,0.236,2.0171,107.114,12.6823,2.0543,0.94,0.22,0.9,0.0413,0
centrodarte,3143,1193,145,444,219,14,0.3796,0.139,0.0611,58,1.013,2.2815,6917,10.993,24.759,115.244,4.8311,1.8185,0.62,0.29,0.7,5.5295,0
pgh_gamer,353,1196,100,251,665,4,3.3881,5.8215,0.2691,50,2.234,8.9004,217778,625.397,2491.6215,102.66,25.0926,1.2886,0.15,0.1,0.4,92.5588,0
zr6lu,244,1203,24,77,201,0,4.9303,5.877,4.0041,4,0.02,0.2597,1673,9.701,125.987,112.654,13.5312,2.1092,0.28,0.23,0.45,9.5555,1
james_r_eads,2034,1213,65,2164,105,29,0.5964,0.0025,0.0029,16,1.728,0.7985,16,0.555,0.2565,94.532,14.8636,1.125,0.02,0,0.99,0.202,0
maxplayingcards,2605,1233,44,1118,38,16,0.4733,0.0008,0.0023,27,0.613,0.5483,7,0.688,0.6154,130.743,15.2812,2.3716,0.88,0.54,0.99,0.3894,0
JustinSirois,3278,1236,125,813,1191,23,0.3771,0.1403,0.0406,28,0.493,0.6064,44665,203.292,250.0517,101.749,20.7998,2.0533,0.23,0.08,0.4,53.8724,0
alisongilbert,3235,1237,118,403,189,19,0.3824,0.7799,0.0594,21,0.568,1.4094,26196,167.5,415.6328,85.938,24.3256,1.1281,0.2,0.04,0.35,44.7225,0
TheSpellCast,354,1252,153,984,883,25,3.5367,8.6045,0.9548,68,2.267,2.3039,122453,298.256,303.1057,120.899,23.0499,2.5242,0.45,0.1,0.5,155.9879,0
thediceyreview1,827,1253,137,265,278,11,1.5151,1.1052,0.3918,54,1.396,5.2679,257999,264.265,997.2264,107.738,36.5058,1.3654,0.3,0.23,0.47,123.1475,0
EnigmaticEvents,1075,1257,92,213,247,32,1.1693,0.3637,0.0577,15,0.402,1.8873,26436,27.377,128.5305,123.817,15.0312,1.8325,0.38,0.2,0.72,6.3241,0
AmberNLyon,1723,1265,97,193,349,5,0.7342,1.2501,0.3732,14,0.484,2.5078,1701286,14883.215,77115.1036,107.296,16.7985,1.3986,0.28,0.18,0.24,10001.5205,0
GMTimD,352,1275,82,159,301,2,3.6222,16.2188,1.0057,24,1.388,8.7296,48290,79.492,499.9497,101.571,27.1873,1.4,0.1,0.09,0.32,31.8763,0
sladelss,2342,1299,124,542,159,1,0.5547,14.6631,0.029,18,2.732,5.0406,379791,3979.799,7342.8026,57.552,11.3445,1.2308,0.04,0.23,0.08,425.8385,0
AreaGamesFC,1541,1302,75,263,687,5,0.8449,0.0642,0.0435,8,0.278,1.057,251,0.579,2.2015,81.873,1.6785,2.1429,0.28,0.55,0.46,0.1002,0
BackerGuru,532,1302,158,2982,3637,28,2.4474,0.0301,1.5695,6,0.054,0.0181,21216,39.751,13.3303,129.554,29.3604,1.4867,0.26,0.07,0.62,33.5896,1
athomas_tr,720,1308,158,862,763,39,1.8167,2.0681,0.4333,22,0.913,1.0592,1584,11.686,13.5568,124.63,45.9653,1.6108,0.65,0.13,0.73,6.0183,0
joephillipsart,2980,1309,75,1590,97,60,0.4393,0.9017,0.0242,151,4.636,2.9157,52296,237.576,149.4189,69.37,26.0882,1.9718,0.07,0.42,0.09,91.7043,0
ScontiDaCinema,966,1311,48,4665,4390,15,1.3571,0.2308,0.0248,22,2.045,0.4384,10,1.519,0.3256,118.371,1.6914,1.2889,0.23,0.72,1,1.396,1
incubatoredu,1548,1312,156,1345,899,70,0.8475,0.7972,0.1537,40,3.114,2.3152,584,4.512,3.3546,116.536,38.36,1.5833,0.64,0.19,0.51,2.8967,0
MPRG_Victoria,2877,1318,63,1680,1452,48,0.4581,0.0118,0.0549,15,0.425,0.253,46,0.712,0.4238,122.402,32.5405,2.1259,0.41,0.28,0.65,0.2599,0
BushidoGCT,2545,1332,35,1077,703,22,0.5234,0.3686,0.0837,24,1.328,1.2331,314,1.978,1.8366,86.949,31.9914,2.0559,0.14,0.21,0.49,1.0661,0
nook_pod,687,1337,111,1274,4518,50,1.9461,2.9709,0.4949,44,1.26,0.989,20888,25.576,20.0754,118.637,44.7822,1.7214,0.32,0.13,0.62,13.2739,0
WillCHogan3,2365,1337,73,169,1208,5,0.5653,0.63,0.1848,8,0.132,0.7811,200938,4658.052,27562.4379,109.959,-3.0838,1.2529,0.09,0.04,0.58,2165.9942,0
PoeticStudio,1595,1347,160,4355,354,59,0.8445,2.0972,0.1636,46,2.892,0.6641,88608,117.169,26.9045,122.248,29.5595,2.4182,0.48,0.1,0.63,74.5195,0
The_Crowds,1498,1366,0,11944,37,25,0.9119,0,0,78,2.204,0.1845,43,1.196,0.1001,138.404,32.039,1.6429,0.14,0.01,1,0.2536,0
joy_m_banks,2256,1369,157,287,248,28,0.6068,0.5372,0.0479,34,1.152,4.0139,148,1.658,5.777,103.643,27.0832,1.6788,0.79,0.12,0.19,0.5869,0
Hapy_One,2648,1372,152,462,594,43,0.5181,0.0846,0.1182,15,0.171,0.3701,71233,105.58,228.5281,90.754,14.4901,1.9966,0.29,0.12,0.34,33.5744,0
UltSurvivalTips,2183,1375,160,4664,212,47,0.6299,0.0018,0.0009,12,1.308,0.2804,7596,7.867,1.6867,114.032,25.2215,2.5066,0.3,0,0.97,1.6206,0
Russell_Brower,2935,1384,103,19471,623,398,0.4716,0.8031,0.1659,407,7.077,0.3635,263338,304.504,15.6388,109.995,39.6121,1.5433,0.34,0.19,0.18,221.6789,0
DuchyChildcare,3410,1385,146,256,688,9,0.4062,0.3692,0.178,11,0.505,1.9727,20042,78.189,305.4258,115.817,39.2271,1.5275,0.27,0.15,0.25,55.3578,0
IndieDiscoverer,427,1403,120,1125,840,14,3.2857,5.829,0.3396,13,1.395,1.24,210,5.194,4.6169,121.4,18.7845,4.7812,0.95,0.08,0.82,4.2747,1
UnmannedInsight,1462,1416,114,472,994,26,0.9685,0.3871,0.2681,6,0.183,0.3877,3913,26.914,57.0212,104.518,10.0376,1.8534,0.27,0.17,0.87,12.0575,0
MyTopKS,1297,1437,76,1390,1553,26,1.1079,1.3763,0.0054,10,0.814,0.5856,5,0.082,0.059,107.455,27.8687,1.8696,0.02,0.01,0.99,0.0051,0
TooManyGames,3572,1450,101,4280,588,45,0.4059,0.3925,0.1341,888,7.838,1.8313,4783,17.201,4.0189,107.681,26.4694,1.4802,0.2,0.16,0.29,12.6943,0
StarcalledStudi,2129,1455,90,2055,2567,36,0.6834,1.9591,0.0963,50,4.443,2.162,541,4.983,2.4248,123.543,17.5173,3.5742,0.36,0.06,0.68,2.9699,0
jacobleewick,3139,1459,44,3793,234,27,0.4648,0.4549,0.057,273,6.517,1.7182,19503,23.251,6.13,66.779,21.3096,1.2708,0.05,0.14,0.41,9.3469,0
msraynsford,2690,1470,48,357,105,15,0.5465,0.0829,0.0108,10,0.445,1.2465,39,0.353,0.9888,117.498,10.4544,1.2,0.02,0.2,0.84,0.0515,0
SweetnSpicyBook,312,1483,147,562,1168,8,4.7532,0.3622,2.4231,11,0.083,0.1477,1262,24.335,43.3007,125.627,32.8985,2.719,0.61,0.12,0.46,20.2467,1
manixur,118,1504,91,77,60,1,12.7458,34.5763,1.7034,86,1.834,23.8182,43754,100.792,1308.987,105.992,16.0238,1.0806,0.06,0.02,0.42,24.0893,0
ZenitKensei,2205,1504,98,9393,4620,57,0.6821,0.0385,0.005,25,0.96,0.1022,87,1.066,0.1135,82.825,20.4001,1.4762,0.02,0.22,0.88,0.3816,0
StrieEyes,3407,1508,150,248,427,10,0.4426,0.4591,0.0502,252,1.595,6.4315,268683,1538.604,6204.0484,105.24,34.1011,1.9864,0.29,0.06,0.42,400.037,0
oli_woodman,3415,1516,37,328,254,8,0.4439,0.1089,0.0518,55,1.119,3.4116,4457,14.685,44.7713,75.879,12.493,1.3627,0.1,0.19,0.25,4.1999,0
GoodmanGames,3294,1522,9,5821,202,273,0.4621,0.4578,0.0729,461,7.5,1.2884,248278,260.078,44.6793,106.015,20.8371,1.7436,0.2,0.34,0.54,159.1677,0
IrregularMag,3058,1545,108,1179,389,31,0.5052,0.0157,0.0049,5,0.257,0.218,49,0.269,0.2282,76.663,13.1183,1.25,0.01,0.01,0.93,0.0358,0
jdaman79,2741,1545,157,119,225,3,0.5637,3.1996,0.2123,18,0.385,3.2353,232939,1913.185,16077.1849,105.715,16.2447,1.4174,0.22,0.11,0.35,1147.911,0
OandFPodcast,2472,1546,160,1297,1580,70,0.6254,0.1015,0.0785,40,1.49,1.1488,125630,188.033,144.9753,124.905,25.5273,1.6345,0.48,0.06,0.73,132.7513,0
rpg_crunch,541,1546,160,406,787,16,2.8577,2.3124,1.1682,9,0.501,1.234,90269,258.34,636.3054,118.187,26.5514,1.9731,0.34,0.08,0.34,182.1297,0
KickstartMeFast,976,1551,140,26760,26002,178,1.5891,28.6086,0.0164,98,1.173,0.0438,1697,2.499,0.0934,136.363,16.7277,6.5201,0.99,0,0.98,0.7547,0
LDuckGames,831,1558,69,2356,795,42,1.8748,3.5812,0.3851,56,2.007,0.8519,1484,3.44,1.4601,90.691,30.0151,1.8807,0.22,0.17,0.26,1.5927,0
kolossalgames,340,1563,163,2265,878,26,4.5971,15.8735,0.6441,85,6.289,2.7766,283,1.866,0.8238,108.47,38.3483,1.3068,0.35,0.09,0.54,1.0356,0
logygames,2727,1574,38,244,124,10,0.5772,0.2626,0.0935,91,1.375,5.6352,36301,75.154,308.0082,93.649,5.7267,1.6875,0.05,0.17,0.66,42.9129,0
GeorgeSocially,1910,1575,114,213,292,6,0.8246,0.756,0.2047,2644,3.507,16.4648,1142663,1893.35,8888.9671,95.598,15.8977,1.5771,0.35,0.32,0.28,963.7151,0
tanguanikia,2053,1585,44,179,454,9,0.772,0.0935,0.1076,16,0.166,0.9274,219582,421.295,2353.6034,80.6,18.1482,1.405,0.2,0.11,0.56,103.6386,0
JeffMiracola,2272,1593,45,1556,553,58,0.7011,0.6092,0.0801,140,3.651,2.3464,4665,10.178,6.5411,114.154,25.6538,3.1131,0.39,0.09,0.68,4.1832,0
BestAppAwards,2001,1630,95,11236,9716,138,0.8146,0.3338,0.0525,12,1.172,0.1043,164,0.808,0.0719,117.824,50.0417,1.7494,0.42,0.1,0.73,0.2707,0
_sattva,2765,1641,126,1666,1149,87,0.5935,0.6358,0.0731,14,1.158,0.6951,40701,44.188,26.5234,127.893,29.4887,1.9281,0.47,0.12,0.69,20.8125,0
alleycatgames,784,1692,158,1170,1387,25,2.1582,1.926,0.0651,76,2.801,2.394,1755,3.467,2.9632,92.139,36.5332,1.7241,0.03,0.1,0.28,0.5027,0
ChrisWhartonArt,3666,1693,99,262,314,17,0.4618,0.2831,0.0696,27,0.69,2.6336,201468,1132.462,4322.374,107.202,25.8649,2.622,0.42,0.26,0.51,413.3486,0
DcanDivaCreates,1780,1694,151,449,436,33,0.9517,0.0927,0.0107,8,0.346,0.7706,5428,6.658,14.8285,91.501,24.0741,2.4405,0.78,0.24,0.69,0.8456,0
bragrman,431,1709,151,651,1329,8,3.9652,5.5568,0.1601,3075,4.857,7.4608,124875,505.901,777.1137,106.491,9.1551,1.1951,0.08,0.07,0.49,65.7671,0
DangerFeedsRage,560,1711,113,1280,467,12,3.0554,0.0125,0.6964,33,0.997,0.7789,7024,12.049,9.4133,114.897,9.3045,1.427,0.27,0.16,0.4,6.1691,0
NeverBoredGames,1428,1715,137,579,251,15,1.201,6.8312,0.1008,27,1.771,3.0587,469,3.065,5.2936,115.631,22.7738,1.8654,0.1,0.16,0.75,0.849,0
TheAtariGamer,122,1738,129,1211,983,8,14.2459,15.4836,1.623,58,2.685,2.2172,149536,200.841,165.8472,106.108,22.6528,2.3438,0.32,0.15,0.37,91.5835,0
gr3yr0n1n,2157,1744,119,918,281,32,0.8085,3.522,0.319,61,0.454,0.4946,176196,598.627,652.0991,101.169,22.4403,1.5864,0.29,0.19,0.32,436.3991,0
PubMeeple,1145,1755,157,1037,1484,39,1.5328,1.0087,0.1642,19,1.152,1.1109,1235,4.172,4.0231,112.231,29.0505,1.5843,0.33,0.07,0.54,1.3184,0
legionpaper,2729,1774,59,1414,898,46,0.6501,0.3895,0.081,22,1.724,1.2192,67,1.064,0.7525,126.265,21.2061,2.4196,0.7,0.39,0.63,0.5469,0
GenkiGamingTv,565,1794,0,76,179,0,3.1752,1.2124,0.0566,5,0.624,8.2105,3425,7.171,94.3553,88.86,43.1978,1.48,0.05,0.04,0.38,0.3657,0
Dan_NinjaStar,1380,1802,140,1191,1211,47,1.3058,1.0507,0.1094,18,1.462,1.2275,11403,13.138,11.0311,92.534,22.481,1.3506,0.15,0.27,0.32,4.6509,0
dirtybandits,3125,1820,54,999,692,65,0.5824,0.192,0.032,23,0.789,0.7898,206724,388.705,389.0941,101.035,28.0151,1.6884,0.43,0.09,0.73,87.0699,0
mrdavidfilm,1051,1840,158,262,1271,19,1.7507,0.3511,0.2131,29,0.415,1.584,138223,195.074,744.5573,113.15,25.847,1.5833,0.24,0.06,0.72,120.5557,0
breaking_games,1197,1853,81,1594,1727,52,1.548,4.4787,0.5397,53,1.533,0.9617,29601,32.699,20.5138,125.518,38.4783,1.5,0.32,0.15,0.41,26.1919,1
CandlemonkeyH,1721,1874,97,542,652,27,1.0889,4.5375,0.075,59,2.091,3.8579,65075,436.169,804.7399,99.153,24.2361,2.5302,0.21,0.09,0.42,198.0207,0
_Backers_,1465,1889,94,3063,63,1,1.2894,0.271,0,10,3.965,1.2945,14,0.872,0.2847,129.701,34.9217,3.0161,0.93,0.07,1,0.6924,0
ReAdverts,468,1896,36,3034,125,1,4.0513,0.8568,0,13,3.986,1.3138,9,0.891,0.2937,129.616,34.9159,3.0192,0.94,0.07,1,0.7092,0
Caitlin_Akers,2886,1903,112,1304,1445,61,0.6594,1.1234,0.078,21,1.347,1.033,144299,266.64,204.4785,99.395,24.1643,1.9737,0.38,0.24,0.39,109.0558,0
boredbyyou_zzz,151,1915,71,1184,1838,6,12.6821,19.2649,3.1325,359,1.608,1.3581,534627,1896.941,1602.1461,92.905,24.4505,1.1887,0.05,0.19,0.19,1030.039,0
C20thPosters,979,1915,111,2005,853,41,1.9561,1.3299,0.4157,289,5.077,2.5322,1876,14.731,7.3471,120.031,25.473,1.615,0.23,0.21,0.44,10.8862,0
stevenaramini,1449,1928,144,1134,824,37,1.3306,2.216,0.0428,79,3.727,3.2866,292,1.173,1.0344,90.159,40.5814,1.3158,0.02,0.09,0.24,0.2076,0
mendozasalado,2523,1938,69,159,366,19,0.7681,0.17,0.3119,6,0.147,0.9245,52687,572.676,3601.7358,118.208,7.0659,1.8727,0.28,0.17,0.43,478.1845,1
curiopuppeteer,298,1940,157,148,328,0,6.5101,0.4732,0.0403,5,0.142,0.9595,117,0.406,2.7432,97.927,5.3449,1,0,0.08,0.21,0.0146,0
cruel_diagonals,1231,1942,154,447,880,7,1.5776,5.6677,0.3225,158,2.524,5.6465,351826,2215.498,4956.3714,95.081,13.283,1.4138,0.06,0.1,0.28,1083.3785,0
WorldAnvil,292,1954,161,1471,447,20,6.6918,5.2123,0.9932,40,2.702,1.8368,9183,23.486,15.966,117.845,33.7268,1.9487,0.2,0.02,0.52,15.6182,0
OkleMiller,3348,1961,156,1160,1030,53,0.5857,0.2721,0.0484,12,0.716,0.6172,20285,25.651,22.1129,96.203,35.5012,1.4839,0.47,0.14,0.27,6.541,0
aaronareed,1828,1976,154,1568,898,77,1.081,1.1772,0.1767,215,3.573,2.2787,148950,183.37,116.9452,116.994,23.1368,1.177,0.3,0.07,0.37,106.7213,0
bestplayco,808,1979,35,1979,352,21,2.4493,0.7847,0.1163,30,0.692,0.3497,326,2.007,1.0141,107.852,30.478,1.3077,0.05,0.28,0.81,0.5339,0
land_patricio,752,1980,116,702,1308,19,2.633,12.8737,0.3205,35,1.957,2.7877,245952,610.065,869.0385,89.474,18.5323,1.9904,0.1,0.04,0.33,243.4159,0
BoardGames_TT,383,1987,53,35,12,4,5.188,0,0,4,0.251,7.1714,4,0.28,8,83.027,4.9526,1,1,0,1,0.0703,0
DiscordiaCS,1864,1989,131,804,1321,24,1.0671,0.2264,0.0429,12,0.392,0.4876,23025,28.299,35.1978,103.95,6.7787,2.856,0.49,0.1,0.96,5.6315,0
howudish,431,1997,154,7408,3160,12,4.6334,0.8353,0.0348,9,0.394,0.0532,14,0.105,0.0142,132.155,41.6311,3.071,0.32,0.03,0.95,0.0085,0
rshipleyart,1226,1998,82,1259,1155,77,1.6297,0.7806,0.04,18,1.224,0.9722,6636,14.22,11.2947,121.431,5.1778,3.9411,0.8,0.14,0.92,3.3844,0
StadriEmblems,3457,2017,154,324,229,15,0.5835,0.7446,0.0139,19,0.421,1.2994,2349,2.754,8.5,121.805,20.1603,2.1,0.02,0.06,0.54,0.19,0
AtriusEndures,1169,2019,110,906,1085,40,1.7271,3.2866,0.4619,73,2.157,2.3808,87599,105.763,116.7362,118.83,30.581,2.1725,0.43,0.14,0.25,77.4185,0
VitaminDPayne,2058,2040,17,230,277,0,0.9913,0.9402,0.1395,17,1.448,6.2957,3636465,10732.891,46664.7435,80.402,12.8007,1.3426,0.11,0.2,0.22,3863.8408,0
TriathlonTaren,1308,2045,121,1547,331,32,1.5635,0.4939,0.0023,39,3.288,2.1254,4,0.225,0.1454,96.595,13.3035,1.4717,0.05,0,0.74,0.0421,0
Skinner_Games,1307,2052,159,984,1866,28,1.57,1.6289,0.0574,13,0.618,0.628,148197,443.032,450.2358,109.135,11.459,3.8723,0.46,0.08,0.76,114.3023,0
FrederickWolfe_,651,2068,0,16123,8086,38,3.1767,0.9401,0,7,0.621,0.0385,7,0.197,0.0122,130.42,14.0799,3.8672,0.96,0,1,0.0313,0
ifshesaysit,2588,2083,158,1534,2917,4,0.8049,0.1468,0.0077,11,0.375,0.2445,4343,9.168,5.9765,86.492,24.4776,2.5476,0.21,0.06,0.84,0.4951,0
bigdaddyj,3930,2094,79,313,107,37,0.5328,0.0153,0.0003,9,0.059,0.1885,100733,100.751,321.8882,48.505,0.9156,1.3571,0.01,0,0.99,0.806,0
YogiJennie,1750,2094,154,364,398,9,1.1966,2.7189,0.0977,4,0.162,0.4451,3258,14.24,39.1209,93.825,21.2204,1.1944,0.11,0.04,0.74,2.8765,0
JFC_RU,1148,2098,155,631,304,150,1.8275,0.8659,0.2256,12,1.198,1.8986,250,1.99,3.1537,131.018,30.3352,1.561,0.53,0.11,0.72,1.0607,0
obfuscatingGod,2540,2098,74,182,1998,4,0.826,10.3469,0.2217,50,0.908,4.989,277350,5683.135,31226.0165,96.244,12.77,1.375,0.05,0.4,0.19,3392.8316,0
BriansGotGame,1147,2100,98,941,237,23,1.8309,1.8117,0.0279,32,2.338,2.4846,125,0.917,0.9745,105.452,29.6317,1.8472,0.56,0.27,0.45,0.2925,0
rosespringvale,3352,2101,142,1140,1815,46,0.6268,0.6322,0.148,42,0.63,0.5526,380511,5028.663,4411.1079,104.124,22.7404,1.6387,0.27,0.07,0.28,2690.3347,0
Spooky3lectric1,3277,2117,139,209,399,17,0.646,0.0964,0.0211,25,0.176,0.8421,148739,153.744,735.6172,96.914,9.7021,1.4326,0.14,0.01,0.91,17.2193,0
broadfieldsales,3009,2130,159,306,306,7,0.7079,0.01,0.0558,7,0.286,0.9346,4,0.423,1.3824,106.371,13.6823,0,0,0.84,1,0.1569,0
AECoker,2403,2141,159,1218,1536,50,0.891,0.5855,0.2643,64,1.373,1.1273,27165,120.29,98.7603,115.896,17.4234,1.453,0.23,0.14,0.29,84.5639,0
joanatype,3198,2152,117,1033,833,43,0.6729,0.7617,0.0335,77,1.13,1.0939,170407,171.593,166.1113,72.548,22.7835,1.7131,0.24,0.33,0.39,28.9992,0
CloakedPress,473,2161,152,418,377,19,4.5687,0.7315,0.4884,8,0.616,1.4737,154605,200.386,479.3923,104.054,18.3999,2.7946,0.41,0.06,0.73,89.7729,0
wordhabit,3274,2165,23,247,168,4,0.6613,0.3558,0.0449,12,0.421,1.7045,14639,20.119,81.4534,86.448,19.046,1.6146,0.31,0.08,0.46,3.9031,0
game_metrics,898,2180,40,2416,1717,23,2.4276,3.2327,0.1214,26,2.959,1.2248,380,8.274,3.4247,134.31,6.0789,5.0682,0.94,0.07,0.9,6.8426,1
jamiekinney,3424,2191,144,535,294,45,0.6399,0.6411,0.1516,190,1.51,2.8224,1701886,5348.961,9998.0579,112.163,26.2931,1.481,0.24,0.17,0.37,3428.684,0
kerstyncomley,1456,2192,98,662,983,75,1.5055,0.1538,0.3489,19,0.562,0.8489,92231,148.322,224.0514,119.849,33.8274,1.4982,0.28,0.08,0.4,100.1174,0
triplesense,3401,2205,126,734,674,58,0.6483,0.1044,0.0547,8,0.523,0.7125,33,0.906,1.2343,116.054,-2.07,1.6436,0.48,0.23,0.58,0.3769,0
Crowd_Fund_Pro,1378,2226,134,32343,776,38,1.6154,1.2932,0,110,3.206,0.0991,57,1.529,0.0473,138.237,31.3074,1.6643,0.14,0.01,1,0.2431,0
JorgeBucaran,639,2249,150,1079,67,28,3.5196,0.0876,0.6573,177,1.741,1.6135,126550,506.475,469.393,102.677,20.2411,1.7266,0.13,0.09,0.38,266.4059,0
ww_review,1368,2249,44,2543,1,27,1.644,0,0,4,0.815,0.3205,3,0.443,0.1742,99.104,8.5608,1.9104,0.07,0.03,0.99,0.183,0
LlSinopa,443,2263,160,218,314,4,5.1084,3.0068,0.2619,14,0.856,3.9266,15117,53.08,243.4862,105.725,25.6714,2.8865,0.18,0.01,0.62,20.8604,0
ThatCthulhuGuy,2647,2264,135,2340,2198,38,0.8553,2.6626,0.1964,18,1.559,0.6662,15767,36.79,15.7222,117.973,14.631,2.4162,0.36,0.18,0.39,26.1945,0
LloydGwilliam,2587,2300,114,202,295,7,0.8891,0.7391,0.1968,14,0.387,1.9158,332973,808.509,4002.5198,116.943,28.0193,1.4553,0.26,0.13,0.35,464.0842,0
HowToGM,869,2301,106,2324,1245,51,2.6479,2.702,0.1139,112,3.591,1.5452,1142357,1269.574,546.2883,102.639,34.9866,1.9937,0.16,0.07,0.49,387.2201,0
MonkeyWrenchATX,2655,2319,122,1263,48,65,0.8734,0.0693,0.145,10,0.26,0.2059,64443,277.576,219.7751,105.574,10.0277,1.7679,0.24,0.08,0.73,150.4462,0
ginger_mom17,372,2358,120,377,733,8,6.3387,7.3038,1.0403,15,0.616,1.634,36159,62.128,164.7958,106.542,31.4417,1.6582,0.39,0.1,0.61,29.6351,0
RemedyzPwnCast,2514,2385,95,463,375,7,0.9487,1.6201,0.101,20,1.128,2.4363,496929,1974.698,4265.0065,83.571,12.0269,1.3469,0.1,0.41,0.15,554.8901,0
PEG_Games,1770,2390,94,2226,187,78,1.3503,0.9181,0.0266,67,5.212,2.3414,82,2.832,1.2722,125.1,17.0283,1.3735,0.32,0.1,0.83,1.9088,0
