screen_name,life_long,Number_of_statues,Length_of_description,followers_count,friends_count,listed_number,Avg_tweets_per_day,Avg_favorite_per_day,Avg_retweets_per_day,Most_favorited,Avg_favorited_per_tweet,Avg_favorites_per_user,Most_retweeted,Avg_retweeted_per_tweet,Avg_retweets_per_user,Avg_length_of_tweets,sentiment_score,Avg_hashtags_per_tweet,tweets_with_hashtags,tweets_with_media,tweets_with_url,retweet_rate,influencial
JFGarrard,2066,10321,158,1150,1809,74,4.9956,0.3814,0.3354,34,0.363,0.3157,312613,2293.668,1994.4939,123.049,13.1875,2.0167,0.36,0.21,0.45,0.766,1
JhedronLuckspar,1441,91275,138,10008,9483,717,63.3414,1.9417,0.1645,2,0.074,0.0074,8389,30.573,3.0549,111.279,1.7597,4.2137,0.77,0.14,0.81,0.402,0
JimmyJLess,1600,11896,70,2316,465,20,7.435,10.4469,0.065,62,6.509,2.8104,67408,171.23,73.9335,78.04,29.155,1.3636,0.03,0.21,0.35,0.493,0
Jipin,3382,38857,40,1456,910,40,11.4894,7.2673,0.0565,52,0.942,0.647,189443,1134.6,779.2582,89.633,15.3704,1.5368,0.10,0.19,0.22,0.209,0
JLC613Mitz,201,614,102,1684,1904,0,3.0547,7.1642,0.4776,6,0.3242,0.1128,18376,76.8276,26.7346,112.5205,42.8985,2.4317,0.39,0.02,0.87,0.2338,0
jlobkowicz,1779,3025,92,620,750,19,1.7004,2.8443,0.0028,58,2.336,3.7677,117701,141.95,228.9516,95.695,25.6819,1.6575,0.15,0.13,0.39,0.07,0
jmawhite,1003,792,41,248,996,4,0.7896,0.6341,0.1336,93,0.6923,2.1774,92277,342.4667,1077.1129,108.8218,16.7333,1.218,0.17,0.11,0.57,0.259,0
joanatype,3198,2152,117,1033,833,43,0.6729,0.7617,0.0335,77,1.13,1.0939,170407,171.593,166.1113,72.548,22.7835,1.7131,0.24,0.33,0.39,0.169,0
JoeGKushner,3424,53216,92,6017,5809,122,15.5421,0.4626,0.1893,10,0.228,0.0379,71542,629.262,104.5807,115.98,12.6909,2.0369,0.22,0.20,0.38,0.675,1
Joel_Couture,2537,16165,158,2943,602,110,6.3717,5.9239,0.1786,147,2.744,0.9324,11861,89.272,30.3337,122.072,17.507,1.9882,0.09,0.24,0.54,0.67,1
joephillipsart,2980,1309,75,1590,97,60,0.4393,0.9017,0.0242,151,4.636,2.9157,52296,237.576,149.4189,69.37,26.0882,1.9718,0.07,0.42,0.09,0.386,0
JoeyAtlas,3693,986,142,776,383,16,0.267,0.1305,0.0349,4,0.1607,0.2036,581,0.7111,0.9008,106.0692,31.9301,1.8485,0.13,0.04,0.22,0.0651,0
johnbiggs,4122,805,156,38845,13035,2005,0.1953,0.155,0.1019,55,0.6569,0.0098,201698,2544.0121,37.985,104.0172,0.294,2.0513,0.07,0.21,0.28,0.7741,1
johndumelo1,2641,8665,118,471685,1557,492,3.281,0.5483,0.1015,5302,286.215,0.6068,8505,62.164,0.1318,78.577,19.3322,1.3,0.09,0.12,0.59,0.969,1
johnguzlowski,2203,23693,126,9656,8064,215,10.7549,3.3945,0.2206,588,9.621,0.9964,169285,352.425,36.498,95.1,9.3383,1.7209,0.04,0.07,0.23,0.721,1
johnhalton,3592,14331,146,1365,293,81,3.9897,0.4435,0.1011,71,1.006,0.737,144368,1090.928,799.2147,116.567,7.6081,1.2075,0.05,0.13,0.49,0.485,0
Johnrap,3404,776,160,52046,49829,63,0.228,0.4756,0.0317,66,2.3812,0.0341,6327,47.2846,0.6768,100.6725,16.2083,1.5541,0.10,0.12,0.24,0.3087,0
jojojeje,3375,9533,85,322,265,12,2.8246,0.1757,0.0213,23,0.835,2.5932,33510,145.746,452.6273,117.475,28.9997,1.3788,0.26,0.34,0.51,0.151,0
JonathanBobrow,3359,4713,150,761,444,37,1.4031,1.7228,0.0572,38,1.004,1.3193,252104,1080.715,1420.1248,109.868,42.134,1.2632,0.17,0.14,0.52,0.288,0
JonSchnepp,2529,20794,157,64088,1999,474,8.2222,39.3029,0.138,1191,45.024,0.7025,168393,2766.76,43.1713,108.386,12.3772,1.6216,0.22,0.09,0.43,0.745,1
jordan_long95,2258,4633,42,124,409,5,2.0518,0.6864,0.0208,6,0.647,5.2177,677052,1475.364,11898.0968,86.594,16.8401,1.5094,0.53,0.04,0.25,0.067,0
JorgeBucaran,639,2249,150,1079,67,28,3.5196,0.0876,0.6573,177,1.741,1.6135,126550,506.475,469.393,102.677,20.2411,1.7266,0.13,0.09,0.38,0.526,1
joy_m_banks,2256,1369,157,287,248,28,0.6068,0.5372,0.0479,34,1.152,4.0139,148,1.658,5.777,103.643,27.0832,1.6788,0.79,0.12,0.19,0.354,0
joygraceharmony,2052,21030,157,479,1651,16,10.2485,0.5341,0.1038,7,0.104,0.2171,59346,107.882,225.2234,65.169,12.2557,1.9412,0.10,0.02,0.90,0.276,0
jspeckman,3694,676,0,90,81,0,0.183,0.7561,0.1302,8,0.1906,1.3111,76,6.8255,46.9444,115.1163,32.4851,1.4729,0.81,0.27,0.18,0.8207,1
juliyeauuh,3361,23428,26,417,200,1,6.9705,3.8783,0.0312,36,0.914,2.1918,167574,1084.913,2601.7098,74.95,6.4828,2.3519,0.05,0.16,0.14,0.125,0
JustinSirois,3278,1236,125,813,1191,23,0.3771,0.1403,0.0406,28,0.493,0.6064,44665,203.292,250.0517,101.749,20.7998,2.0533,0.23,0.08,0.40,0.265,0
JustKlikkit,113,163,134,213,855,2,1.4425,1.8142,0.1062,7,1.0641,0.7793,6,0.8141,0.5962,121.8654,45.7827,1.5761,0.59,0.15,0.71,0.4359,0
justplainloco,604,1022,94,192,164,1,1.6921,9.5248,0.0281,163,1.837,9.5677,26122,58.247,303.3698,91.767,11.6437,1.0,0.00,0.01,0.34,0.133,0
jwisser,4156,188414,55,1197,139,92,45.3354,31.3544,0.0067,14,1.245,1.0401,25568,84.018,70.1905,83.978,11.7765,1.1429,0.01,0.09,0.33,0.062,0
K_Kuota,3274,335038,104,2191,932,114,102.3329,0.2358,0.0272,37,0.507,0.2314,80584,596.252,272.1369,36.518,0.1553,2.3684,0.02,0.13,0.07,0.12,0
KanDaoVR,431,284,23,304,224,14,0.6589,1.3155,0.058,13,1.8922,1.6743,15,1.0483,0.9276,114.0781,35.1877,1.4667,0.17,0.20,0.57,0.4684,0
Kardify,1732,2679,0,1446,158,13,1.5468,1.2165,0.0393,27,2.71,1.8741,65,0.788,0.545,116.55,26.291,1.2286,0.39,0.67,0.80,0.437,0
KAtBlasingame,2261,6679,156,1463,1938,32,2.954,0.2923,0.2879,14,0.218,0.149,110916,731.861,500.2468,113.082,7.1002,1.9511,0.23,0.18,0.33,0.706,1
katerussell,3779,38359,129,56051,1104,1744,10.1506,1.9611,0.0278,158,7.061,0.126,140,1.504,0.0268,87.776,33.6013,1.1103,0.14,0.16,0.40,0.387,0
KathleenHarrym1,949,139704,150,18155,4545,538,147.2118,108.1686,0.8219,70,1.533,0.0844,10814,102.767,5.6605,137.237,14.5925,3.0997,0.65,0.06,0.56,0.989,1
KathyHolzapfel,2201,12057,157,9709,8796,395,5.478,0.9918,0.0045,14,0.573,0.059,2317,2.768,0.2851,99.518,15.7452,2.4353,0.94,0.02,0.94,0.204,0
KatrinaHaffner,1909,33,132,87,144,2,0.0173,0.001,0.0021,4,0.7576,0.2874,8326,284.3333,107.8506,123.4242,7.0318,1.6,0.15,0.03,0.85,0.8182,1
katyfaise,2222,56816,149,850,544,18,25.5698,14.7912,0.1517,169,3.58,4.2118,503228,3641.057,4283.5965,95.227,12.4604,1.5826,0.12,0.18,0.28,0.416,0
KAy_TIEmyshoes,2545,30292,75,3336,1425,8,11.9026,13.391,0.2664,4654,14.854,4.4526,357179,29820.749,8939.0734,83.405,9.2927,1.2857,0.01,0.36,0.14,0.771,1
kayleebird_,1566,13344,11,922,293,2,8.5211,13.3129,0.5613,54,0.655,0.7104,514068,37301.526,40457.1866,95.015,7.7952,1.125,0.02,0.14,0.29,0.96,1
kendramcantrell,790,166,58,42,54,9,0.2101,0.0848,0.0456,11,0.8976,3.5476,333,10.6325,42.0238,124.5181,25.7742,1.2773,0.72,0.20,0.40,0.3675,0
KerryJDonovan,1844,55818,115,11724,6624,810,30.2701,1.7777,0.4707,8,0.18,0.0154,545,23.03,1.9643,138.27,14.1601,2.6065,0.34,0.08,0.51,0.979,1
kerstyncomley,1456,2192,98,662,983,75,1.5055,0.1538,0.3489,19,0.562,0.8489,92231,148.322,224.0514,119.849,33.8274,1.4982,0.28,0.08,0.40,0.675,1
keychatter,1405,918,50,1282,163,19,0.6534,0.106,0.0783,222,0.8341,0.5959,1836,5.3712,3.8378,89.6168,18.8458,1.8974,0.04,0.06,0.53,0.2358,0
kick_boardgames,37,598,35,155,19,4,16.1622,0.0,0.0,5,0.1743,0.4645,3,0.0678,0.1806,95.092,-0.1433,0,0.00,0.00,1.00,0.0605,0
Kickfunding,1415,23225,75,895,840,26,16.4134,0.4516,0.1053,9,0.691,0.7721,7,1.21,1.352,71.075,7.7463,3.6875,0.02,0.32,1.00,0.319,0
Kickstartech,1439,29951,85,169,3,36,20.8138,0.0,0.0,3,0.027,0.1598,2,0.009,0.0533,64.692,9.9552,1.0,0.00,0.00,1.00,0.008,0
kickstarter,3558,21173,35,1111018,1064,14955,5.9508,7.4531,0.1088,250,11.655,0.0105,501,11.908,0.0107,135.625,25.4436,1.1238,0.10,0.03,0.64,0.97,1
KickstartMeFast,976,1551,140,26760,26002,178,1.5891,28.6086,0.0164,98,1.173,0.0438,1697,2.499,0.0934,136.363,16.7277,6.5201,0.99,0.00,0.98,0.302,0
Kidzcoolit,2752,35686,157,21375,3228,69,12.9673,1.8968,0.0814,53,2.631,0.1231,30151,61.765,2.8896,125.479,11.2125,1.5203,0.47,0.21,0.76,0.813,1
KiMcKenzieVA,400,80,104,40,36,0,0.2,0.02,0.0125,6,0.6835,1.35,29,0.7089,1.4,113.0253,31.9551,2.0,0.03,0.03,0.78,0.1392,0
KimMichelleRos1,1903,22594,106,4893,4894,132,11.8728,20.8586,0.4535,6,0.106,0.0217,4516,83.115,16.9865,111.629,21.9627,2.6667,0.41,0.32,0.20,0.893,1
KimOlson4TxAg,469,883,125,2324,294,27,1.8827,1.0874,0.3518,224,14.8361,5.4135,45074,151.5696,55.3059,104.0024,22.2677,1.3357,0.33,0.31,0.39,0.8667,1
KindaHibrawi,3318,4115,27,1347,665,70,1.2402,1.2185,0.2474,15,0.347,0.2576,644988,8232.091,6111.4261,123.213,-0.3165,1.3566,0.29,0.14,0.26,0.889,1
Kipel7,3123,255,132,67,307,2,0.0817,0.1102,0.0282,15,0.498,1.8806,492744,4215.1265,15916.8209,89.834,22.4632,1.6194,0.53,0.20,0.43,0.4348,0
kirileonard,3059,8267,124,2260,575,139,2.7025,1.6943,0.0621,431,6.039,2.6721,235256,708.38,313.4425,96.904,36.8174,1.6854,0.27,0.08,0.49,0.377,0
KirstenAlana,3523,72360,154,24032,6724,1197,20.5393,6.6767,0.0386,1334,3.686,0.1534,59104,157.553,6.556,98.563,36.5493,1.372,0.16,0.08,0.43,0.309,0
kittyslaundry,219,245,150,650,820,5,1.1187,1.7078,0.3288,63,6.1183,1.7508,126,7.043,2.0154,120.2957,43.3388,1.3438,0.17,0.04,0.51,0.7957,1
kmnei,2026,355,69,11366,3168,161,0.1752,11.1249,0.0197,84,5.2991,0.1636,286,6.6581,0.2056,114.245,23.4138,1.6515,0.38,0.36,0.72,0.6011,1
knarfuu,1506,2880,53,81,330,5,1.9124,7.9675,0.3134,12,0.283,3.4938,328728,4998.614,61711.284,130.963,54.447,2.0164,0.30,0.23,0.57,0.501,1
kncklsndwch,1716,1147,136,5630,10,69,0.6684,0.3089,0.1731,4813,32.67,5.8028,2557,16.641,2.9558,83.968,18.8986,1.321,0.08,0.34,0.30,0.718,1
knives_designs,458,406,80,201,263,1,0.8865,0.0131,0.0437,9,0.704,1.408,8,0.2438,0.4876,104.9975,3.9826,2.0346,0.86,0.82,0.94,0.1194,0
Knog,3378,4404,159,5641,1550,196,1.3037,0.3585,0.0506,56,1.218,0.2159,219,1.259,0.2232,114.02,19.56,1.7286,0.21,0.16,0.49,0.329,0
KnowTechie,1472,19756,148,1133,360,59,13.4212,2.7636,0.0163,17,0.137,0.1209,2998,3.569,3.15,119.072,3.3683,1.0917,0.22,0.81,0.99,0.148,0
kolossalgames,340,1563,163,2265,878,26,4.5971,15.8735,0.6441,85,6.289,2.7766,283,1.866,0.8238,108.47,38.3483,1.3068,0.35,0.09,0.54,0.555,1
koolaid5922,653,381,108,47,150,0,0.5835,0.1118,0.0704,3,0.2246,1.7872,11113,102.9572,819.2766,103.3102,27.4016,2.6395,0.39,0.07,0.65,0.2326,0
KRADeC,3015,29845,156,2944,524,267,9.8988,0.0342,0.2408,32,0.62,0.2106,143693,2594.014,881.1189,116.992,13.3567,1.3186,0.11,0.04,0.20,0.772,1
KroneckerWallis,771,2487,159,957,1288,37,3.2257,0.917,0.1258,1700,3.567,3.7273,9319,12.336,12.8903,130.555,20.6986,1.8755,0.25,0.09,0.85,0.373,0
krowdster,1537,245067,154,58347,17737,1924,159.445,56.1034,0.0,29,1.644,0.0282,24,1.387,0.0238,108.781,17.304,2.8095,0.02,0.00,1.00,0.151,0
kryptonradio,3152,8892,129,2231,1660,66,2.8211,0.1992,0.0232,59,0.747,0.3348,37938,52.034,23.3232,97.015,8.6255,1.8689,0.06,0.18,0.93,0.285,0
ksboardgames,843,310,157,777,746,18,0.3677,0.8529,0.1578,52,1.729,0.6898,110,3.3484,1.3359,121.3516,26.3965,1.6351,0.48,0.09,0.59,0.6419,1
ktjgeekmom,668,190,0,95,47,1,0.2844,1.4371,0.1138,24,2.3736,4.5474,184482,1858.8736,3561.2105,89.8022,26.7828,1.46,0.27,0.49,0.25,0.6429,1
kulaComfort,1485,6171,46,828,875,28,4.1556,2.3764,0.1865,16,0.616,0.744,3590,16.699,20.1679,98.561,35.3737,1.3511,0.83,0.11,0.27,0.355,0
kuusevana,1225,23189,155,915,653,273,18.9298,0.1804,0.8155,1,0.001,0.0011,185,3.453,3.7738,136.285,23.9661,2.7047,0.77,0.04,0.42,0.999,1
KVhittlkov,1370,411,83,134,334,14,0.3,0.1431,0.0241,66,0.5634,1.7239,361,2.678,8.194,93.0244,18.5057,3.1538,0.35,0.21,0.88,0.1732,0
KyTrangHo,2752,4946,86,5248,2836,128,1.7972,0.2591,0.0073,30,0.486,0.0926,108,0.33,0.0629,93.675,20.8362,1.8105,0.10,0.02,0.96,0.118,0
kzbcresiliency,103,97,155,38,126,6,0.9417,0.3398,0.0097,7,0.8526,2.1316,4,0.1579,0.3947,119.0316,7.8841,2.8378,0.78,0.34,0.72,0.0947,0
labwam,3393,13238,65,343,92,9,3.9016,0.0065,0.0852,444,1.124,3.277,311861,2296.254,6694.6181,113.919,8.0373,1.24,0.05,0.08,0.31,0.323,0
lackriver,3830,16924,73,566,189,30,4.4188,0.001,0.0347,331,2.634,4.6537,96941,482.84,853.0742,90.691,18.6478,1.2609,0.02,0.07,0.26,0.185,0
Lady_Ada_King,2759,26066,147,4858,518,247,9.4476,8.477,0.1642,220,1.89,0.389,172601,1851.31,381.0848,101.506,18.8027,1.6757,0.07,0.18,0.28,0.522,1
ladygra_gra,2543,4578,29,299,635,3,1.8002,9.4451,0.1357,30,0.689,2.3043,862184,6832.055,22849.6823,94.875,9.494,1.345,0.37,0.17,0.14,0.378,0
land_patricio,752,1980,116,702,1308,19,2.633,12.8737,0.3205,35,1.957,2.7877,245952,610.065,869.0385,89.474,18.5323,1.9904,0.10,0.04,0.33,0.399,0
LangueDeGeek,687,6353,157,4313,4901,42,9.2475,2.6812,0.46,85,1.86,0.4313,35724,66.095,15.3246,114.121,7.7779,2.2774,0.45,0.16,0.65,0.626,1
lanzastudy,485,1113,48,151,436,1,2.2948,2.9237,1.8722,7,0.105,0.6954,391,6.106,40.4371,122.364,17.6729,1.8536,0.36,0.20,0.35,0.922,1
LDuckGames,831,1558,69,2356,795,42,1.8748,3.5812,0.3851,56,2.007,0.8519,1484,3.44,1.4601,90.691,30.0151,1.8807,0.22,0.17,0.26,0.463,0
leansmarthome,341,3525,101,1786,2172,33,10.3372,11.6188,0.0264,8,0.261,0.1461,7,0.355,0.1988,88.227,24.1949,1.3,0.01,0.00,0.99,0.287,0
leebrown_photo,3106,5094,21,484,1208,11,1.6401,1.0338,0.0254,24,0.553,1.1426,88498,395.013,816.1426,80.933,17.6162,2.7027,0.11,0.08,0.39,0.133,0
Legendary_Pants,1883,724,135,224,483,5,0.3845,0.4174,0.12,60,1.2988,4.192,9504,31.899,102.9598,106.6819,14.339,2.0945,0.42,0.18,0.59,0.5768,1
legionpaper,2729,1774,59,1414,898,46,0.6501,0.3895,0.081,22,1.724,1.2192,67,1.064,0.7525,126.265,21.2061,2.4196,0.70,0.39,0.63,0.514,1
LEONR0MER,2951,3080,47,9325,1908,69,1.0437,0.8584,0.0047,85,3.692,0.3959,75,8.588,0.921,96.471,30.8165,1.1866,0.27,0.30,0.11,0.312,0
Lethargic_Lad,3280,5949,56,574,377,41,1.8137,0.0027,0.1159,43,0.78,1.3589,645730,4121.658,7180.5889,100.324,2.6007,1.3249,0.44,0.20,0.32,0.473,0
LetimanGames,1621,8259,157,3335,1115,105,5.095,10.7119,0.0234,45,2.957,0.8867,29761,42.572,12.7652,83.33,28.8683,1.5455,0.01,0.26,0.21,0.13,0
lettchoco,2257,15899,36,318,232,7,7.0443,5.5893,0.311,117,0.507,1.5943,268680,18813.635,59162.3742,103.729,5.0338,1.5652,0.02,0.21,0.18,0.742,1
lgbtkenobi,2457,141314,67,6930,166,319,57.5149,23.5295,0.0606,62333,74.021,10.6812,139955,555.878,80.2133,74.625,7.0013,1.3636,0.01,0.30,0.30,0.357,0
Libbyb92,3347,16532,158,442,285,8,4.9393,2.7921,0.1138,10,0.292,0.6606,450699,4860.572,10996.7692,87.485,15.7861,1.2077,0.13,0.21,0.25,0.412,0
LibrisArcana,107,578,93,3268,4721,21,5.4019,1.0935,0.5514,208,8.4472,1.3467,665,8.9597,1.4284,123.1593,20.6939,1.5174,0.33,0.06,0.66,0.5067,1
LionintheTrees,1542,14055,134,4728,262,93,9.1148,24.5824,0.1219,4833,15.056,3.1844,234122,2151.87,455.1332,104.678,32.0887,1.3529,0.02,0.11,0.38,0.326,0
littleozemari,2638,7366,126,591,893,35,2.7923,1.1577,0.0796,15,1.28,2.1658,1701213,3987.372,6746.8223,77.798,15.5327,1.8681,0.23,0.17,0.32,0.275,0
lizardqueen137,4053,6690,150,445,650,9,1.6506,25.8204,0.1123,27,0.758,1.7034,142969,2401.473,5396.5685,111.018,10.6786,1.3372,0.17,0.07,0.35,0.51,1
LloydGwilliam,2587,2300,114,202,295,7,0.8891,0.7391,0.1968,14,0.387,1.9158,332973,808.509,4002.5198,116.943,28.0193,1.4553,0.26,0.13,0.35,0.574,1
LlSinopa,443,2263,160,218,314,4,5.1084,3.0068,0.2619,14,0.856,3.9266,15117,53.08,243.4862,105.725,25.6714,2.8865,0.18,0.01,0.62,0.393,0
logann_perryy,1565,3756,7,1137,877,0,2.4,7.3649,0.4096,310,2.662,2.3412,268901,5820.817,5119.4521,86.327,19.5653,1.2162,0.07,0.31,0.13,0.766,1
logygames,2727,1574,38,244,124,10,0.5772,0.2626,0.0935,91,1.375,5.6352,36301,75.154,308.0082,93.649,5.7267,1.6875,0.05,0.17,0.66,0.571,1
LonnaSeibert,714,4484,135,1929,1555,29,6.2801,14.6751,0.1092,49,4.911,2.5459,234117,1315.694,682.0601,109.333,21.5947,1.064,0.30,0.02,0.55,0.187,0
looseuterus,2638,14592,134,717,282,28,5.5315,6.5785,0.1285,26,1.007,1.4045,284566,1428.608,1992.4798,89.354,10.6404,1.5375,0.08,0.05,0.23,0.365,0
LosingLara,3040,11391,144,314,530,24,3.747,1.9171,0.0257,17,0.983,3.1306,373399,1360.508,4332.828,94.746,24.5339,1.875,0.22,0.07,0.64,0.199,0
LovelyStarMaker,250,24857,48,1520,957,25,99.428,135.936,1.688,64,4.112,2.7053,1400,11.677,7.6822,96.222,25.9865,1.5238,0.04,0.07,0.24,0.695,1
LucyScholes,2492,9199,150,3125,1398,76,3.6914,1.9767,0.1625,101,3.174,1.0157,89088,404.673,129.4954,109.584,24.8084,1.2778,0.07,0.08,0.42,0.587,1
Lunar_GamesInc,364,95,156,83,111,1,0.261,0.1071,0.0467,15,2.0645,2.3133,24,2.0108,2.253,111.9462,24.1398,2.122,0.44,0.02,0.66,0.4946,0
Lunar_Magic_,428,21,0,10,41,0,0.0491,0.1028,0.0187,2,0.1429,0.3,353197,17007.9524,35716.7,106.1905,35.5514,3.1429,0.33,0.05,0.67,0.5238,1
LydiaRogue,174,32,148,84,134,2,0.1839,0.092,0.0345,9,1.0938,0.4167,20966,1244.25,474.0,115.9688,27.4622,1.3,0.31,0.09,0.56,0.375,0
LynnWorton,3054,46780,133,2952,2637,242,15.3176,0.5639,0.0802,5,0.245,0.083,45,1.654,0.5603,109.425,13.3189,2.5694,0.42,0.01,0.87,0.46,0
LyonelBernard,3318,5039,62,1214,1291,24,1.5187,0.3309,0.0708,16,0.447,0.3682,11091,25.803,21.2545,95.282,2.3716,1.7563,0.20,0.07,0.43,0.365,0
mabelhood,3540,47685,57,37243,24209,830,13.4703,6.5816,0.0486,49,2.954,0.0793,1092,4.039,0.1084,113.061,45.0168,1.5026,0.38,0.08,0.59,0.541,1
mackerelskygame,54,20,64,14,22,0,0.3704,0.9259,0.1111,7,1.2105,1.6429,76,7.1579,9.7143,106.6842,25.3258,2.5556,0.47,0.26,0.47,0.6316,1
mactavish,3969,153744,150,3849,5002,322,38.7362,2.0811,0.1867,9,0.222,0.0577,143693,2100.304,545.6752,116.773,1.5153,1.3908,0.09,0.06,0.32,0.764,1
MacwolfP,585,134,134,27,15,0,0.2291,0.0205,0.0034,17,0.3209,1.5926,6,0.1716,0.8519,113.403,36.1874,1.25,0.03,0.03,0.87,0.1343,0
madil80,3414,190096,143,39429,174,1485,55.6813,2.2361,0.2636,105,0.149,0.0038,100214,605.878,15.3663,125.114,3.9924,1.7229,0.25,0.10,0.19,0.936,1
MadRavager,651,384,68,125,103,3,0.5899,0.619,0.1736,28,2.2261,6.696,151608,2914.6755,8767.344,115.6117,24.2857,1.4679,0.41,0.16,0.53,0.625,1
MaeSimkin,1495,13152,32,297,624,4,8.7973,13.8127,0.0876,50,1.454,4.8956,119909,992.112,3340.4444,65.487,18.0085,1.191,0.09,0.14,0.14,0.158,0
MaestroMurdock,1386,588,122,116,518,1,0.4242,0.3001,0.1284,72,0.7791,3.9224,201055,1744.1918,8781.1034,117.625,23.6362,1.5812,0.33,0.13,0.52,0.3784,0
MagicOrthodoxy,2329,4965,33,1692,626,22,2.1318,2.0829,0.0039,30,2.024,1.1962,4,0.326,0.1927,98.27,23.3849,1.433,0.45,0.06,0.81,0.253,0
MakerFaireRoc,1434,3643,128,1663,2467,94,2.5404,1.6639,0.2078,72,2.045,1.2297,3459,7.307,4.3939,119.43,29.0532,1.5057,0.35,0.14,0.46,0.625,1
malaneuh,1682,71293,0,590,980,270,42.3859,50.6998,0.0707,6,0.136,0.2305,15285,24.041,40.7475,85.094,13.8718,2.8507,0.07,0.01,0.95,0.257,0
malpertuis,3987,57678,14,423,1074,32,14.4665,7.0404,0.0737,10,0.68,1.6076,128649,1552.612,3670.4775,92.577,6.4973,1.8367,0.05,0.20,0.33,0.314,0
manabrownies,2719,83084,73,3634,1884,91,30.5568,56.2446,0.1155,50,1.616,0.4447,150872,3081.532,847.9725,66.506,16.4206,1.2911,0.08,0.23,0.12,0.367,0
manixur,118,1504,91,77,60,1,12.7458,34.5763,1.7034,86,1.834,23.8182,43754,100.792,1308.987,105.992,16.0238,1.0806,0.06,0.02,0.42,0.239,0
manvsmeeple,847,2450,87,4338,395,118,2.8926,11.6021,0.0071,205,11.438,2.6367,383,2.36,0.544,102.241,38.641,1.2472,0.09,0.07,0.47,0.341,0
Maree71439592,1439,331264,143,8375,6949,302,230.2043,41.0111,0.688,20,0.123,0.0147,8162,84.903,10.1377,132.221,17.7831,1.9712,0.28,0.14,0.20,0.999,1
margiesmith2011,2229,3690,29,100,166,11,1.6555,0.3293,0.0004,5,0.362,3.62,2,0.052,0.52,101.578,39.7192,1.0936,0.50,0.04,0.80,0.045,0
markpopham,3215,92858,128,9638,870,137,28.8827,22.0019,0.1086,17610,58.199,6.0385,92966,710.879,73.7579,105.789,7.2022,1.1176,0.02,0.12,0.33,0.574,1
MarthaHalfordPR,3050,3943,108,1322,1528,84,1.2928,0.0807,0.0256,11,0.45,0.3404,8939,12.925,9.7769,127.583,18.4571,1.7852,0.87,0.24,0.89,0.227,0
martiansoil,3662,15944,99,5522,1330,356,4.3539,2.0557,0.0437,56,3.435,0.6221,14779,33.359,6.0411,111.131,15.7249,1.5204,0.10,0.12,0.84,0.745,1
MartinLenkie,1989,95,85,22,57,0,0.0478,0.002,0.003,3,0.2069,0.8182,66,0.9195,3.6364,100.6897,26.4632,1.7273,0.38,0.03,0.45,0.1149,0
Mary_Bellamy,2840,1066,154,355,593,18,0.3754,0.0535,0.1039,37,0.299,0.8423,3753,7.769,21.8845,108.865,24.1293,2.081,0.21,0.15,0.39,0.494,0
mashup_coub,381,2563,48,64,13,1,6.727,0.0026,0.0,5,2.146,33.5312,3,1.991,31.1094,49.449,0.0877,1.0,0.04,0.00,1.00,0.994,1
materialcom,197,251,126,309,449,1,1.2741,1.7563,0.203,28,2.34,1.8932,10,1.24,1.0032,104.76,30.9667,1.3175,0.25,0.12,0.66,0.552,1
MatericLook,1765,27051,159,28275,28962,771,15.3263,24.6278,0.0176,30,3.8,0.1344,5775,7.131,0.2522,124.647,28.7389,7.291,0.62,0.21,0.96,0.419,0
mattfaulisi,3696,10196,108,542,629,16,2.7587,1.3136,0.0311,104,1.351,2.4926,379938,1298.711,2396.1458,82.876,26.2265,1.266,0.09,0.19,0.26,0.178,0
mattthr,3046,33567,158,1770,622,91,11.02,2.7321,0.0499,23,1.518,0.8576,43797,386.22,218.2034,98.728,8.8989,1.1304,0.07,0.12,0.43,0.214,0
MattVerderame,2591,25890,130,3509,560,86,9.9923,6.0807,0.1023,540,5.707,1.6264,282370,1936.927,551.9883,105.07,10.6196,1.3988,0.17,0.06,0.53,0.47,0
maxplayingcards,2605,1233,44,1118,38,16,0.4733,0.0008,0.0023,27,0.613,0.5483,7,0.688,0.6154,130.743,15.2812,2.3716,0.88,0.54,0.99,0.566,1
mazegamesfr,702,57,78,370,27,1,0.0812,0.0342,0.0157,6,0.8772,0.1351,8,1.2281,0.1892,98.3509,-5.4014,3.8636,0.39,0.28,0.61,0.4386,0
mcdoidge,3337,12589,147,1466,182,107,3.7726,0.5334,0.0348,23,2.528,1.7244,235227,655.547,447.1671,103.296,21.1865,1.6234,0.15,0.06,0.64,0.168,0
MeaKitty,3374,63056,133,405,139,32,18.6888,0.5848,0.0815,13,0.411,1.0148,399544,840.721,2075.8543,120.121,27.2966,1.5263,0.23,0.09,0.60,0.411,0
MedGizmo,1081,26844,132,2932,3025,1767,24.8326,0.0971,0.0,47,0.462,0.1576,34,1.572,0.5362,135.074,7.6505,5.7255,1.00,0.06,1.00,0.698,1
megjmont,2063,3600,48,415,506,6,1.745,1.7571,0.1197,22,1.545,3.7229,414986,3113.553,7502.5373,81.051,14.4339,1.1915,0.05,0.22,0.27,0.295,0
MelBaka_Art,1260,126,154,80,197,12,0.1,0.0929,0.0071,14,2.0407,3.1375,16291,348.1789,535.325,94.187,16.8774,4.6129,0.76,0.74,0.23,0.3902,0
