keywords,User,Time,Favorite count,retweets,Text
5-Minute Dungeon,riqaru,2018/5/27 22:53,1,1,"Here are the games we are going to play with approximate start times.
-Magic, modern format 10am
-5 Minute Dungeon https://t.co/LZntsWPvz7"
Part-Time Gods Second Edition,RisingStarPress,2018/5/28 15:36,2,1,"If you're a fan of The Wicked + The Divine (or just want to play god), you'll like Part-Time Gods Second Edition -- https://t.co/xFDoEFUBkx"
vessels presents,riskstaff,2018/5/15 13:30,4,2,Assistant Analyst Evert van der Werk presents the new Risk Intelligence report Government-sponsored GPS jamming an https://t.co/UskPoYXDYu
PowerXND Mark II,RittervonRost,2018/6/16 17:01,0,1,Aurora Aperture doubles up on its new PowerXND Mark II VND filters #technology https://t.co/4tPE9sIRMz - Get your [ https://t.co/eksz1wEKOk
MourneQuest,Robbotron,2018/6/5 2:13,2,1,"The boys at @BackspindleGame are great, make beautiful-looking boardgames that are fun to play, and have a project https://t.co/XNbPiapwLm"
Coleco Evolved Mini Arcades,RobotechNews,2018/5/18 22:51,35,8,Coleco #Robotech Mini #Arcade #Kickstarter Fully Funded - https://t.co/VXpfFvYIJc #80s #anime #arcadegames https://t.co/XQmQv5eJdv
mimicArm,Robotschampion,2018/5/18 11:31,1,1,.@mimicRobots' #mimicarm is now available to back on @kickstarter https://t.co/B2A2e1Z12s
Newfoundland Jam,rockpapercynic,2018/5/24 1:44,8,3,"HEY HEY @DrinkingQuest's new Kickstarter game ""Newfoundland Jam"" was a delight to playtest and I think you're going https://t.co/6ByfIWO2dG"
Monochrome Memory,romanenfutter,2018/5/12 0:30,2,1,"I assume this is true for everyone but there's long stretches of monochrome in my memory, my memory seems to mostly https://t.co/CmFqheYn8I"
Fianna's Awakening,RonCNieto,2018/5/20 2:40,0,1,In case you somehow managed to miss it: an exclusive preview of Fianna's Awakening is now available! For a limited https://t.co/SOM6elmvQB
Ample Powerbank,ronnie136,2018/6/18 10:41,3,3,Ample Powerbank is popular on #kickstarter https://t.co/nnAKYlxSqz
Planecrafters,Room17Games,2018/6/15 10:14,2,1,This looks a whole lot of fun with AWESOME artwork from @PaisleyBG - Planecrafter. Check it out https://t.co/KhJbNVOuip
MourneQuest,RoryJSomers,2018/5/22 9:21,3,1,MourneQuest from @BackspindleGame made my Hit List for @UKGamesExpo 2018 because it looks and sounds like a fantast https://t.co/FDNZwKwBvZ
Shakespeare for babies,rosespringvale,2018/5/11 2:29,3,2,"@NanaHoodRocks Teresa, my daughter had a Kickstarter for her second Shakespeare for Babies board book. I got to gue https://t.co/jfiagTC889"
Unlocking the Magic,RossRintala,2018/5/20 22:51,12,1,Grab ahold of your dreams and make them come true. For You are the key to unlocking your own magic. Now go. Let yo https://t.co/bhqKxCIDad
WAVE/RASKL,rotorxracing,2018/5/22 0:00,2,1,Challenge your kids with some fun learning tools.  The RX Wave module for an existing Playstation4 controller and t https://t.co/PqIlPWhsDm
Agents of Concordia the Roleplaying game,rpg_crunch,2018/5/17 11:01,4,4,"Looking forward to playing this. Now on Kickstarter, please back this original game. Agents of Concordia the Rolepl https://t.co/Qedk1MDHD8"
Easy Read Large Print Dice,RPGadvocate,2018/6/12 21:18,8,4,Kickstarter - Easy Read Large Print Dice https://t.co/fe2qVmp6OI #dnd #rpg
KAWAII TO KOWAI,RPGCantrell,2018/6/4 21:50,1,2,OMG its at 356% funded!!! It only has $512 left to unlock everything!!Share this around and let everyone know abou https://t.co/ukBSBc6upm
The Black Hack RPG Second Edition,RPGGuru,2018/6/10 14:21,0,1,The Black Hack Second Edition is running a competition on FB to win free merch https://t.co/mnC5ChLP2i
Monochrome Memory,rshipleyart,2018/5/16 17:41,6,1,"https://t.co/JjA1Z7cCOn
Drifting on a memory 
Mixed Media on Paper
70 x 50 cm
2018
DM if youre interested. https://t.co/HvmJ1BxfEp"
Hiuni,rstarsick,2018/5/19 16:58,0,2,"I LOVE tech - this is why I am supporting this project! #technology #space #telescopes Explore space, find planets, https://t.co/dh6GynBHvA"
EverCam,rtehrani,2018/6/4 19:35,2,1,"Amazing!

eufy EverCam: The Wirefree Security Cam with 365-Day Battery by Eufy Security  Kickstarter https://t.co/qGC43vnBPr"
Return to the Hollow Earth,rudytheelder,2018/5/18 5:12,11,2,"One more Hollow Earth painting, ""Woomo Hunters."" https://t.co/7UcPaO8CMt https://t.co/aS6JdmlEWq"
Myst 25th Anniversary Collection,Russell_Brower,2018/5/22 10:34,18,11,"#Myst25 just brought the music Stretch Goal way closer! Two days left--- Please share, retweet and give a shout to https://t.co/4keh4rhY1c"
Spectacular Settlements for 5th Edition,RvdHeul,2018/6/1 5:43,1,1,"Always handy to have on hand!

Spectacular Settlements for 5th Edition!

 https://t.co/Icv4je5uet, via Kickstarter"
Timeshift,s_r_algernon,2018/5/28 17:40,1,1,Buzz is growing for Timeshift. It features one of my stories too. The great thing about Kickstarter funded antholog https://t.co/66tVeMZA3i
PowerXND Mark II,SAfridi_LoveR10,2018/6/19 5:01,1,1,Aurora Aperture doubles up on its new PowerXND Mark II VND filters #technology https://t.co/2Hr57a0IOO
Community Launderette in Liverpool,sallytheobald,2018/6/18 19:52,7,2,More great community action in Liverpool &amp; celebrating the (too often unrecognised) role of women in the history of https://t.co/W2E3kem6CD
Rock-a-Bye Cthulhu,SandyofCthulhu,2018/6/6 21:50,12,3,"Rock-a-bye Cthulhu for your little ones. Or nieces or nephews.

https://t.co/oezTouA3hu"
18Lilliput,SATekopo,2018/6/4 12:04,2,1,18Lilliput looked intriguing enough for me to make a punt at it. Not really sure it's really an 18XX but interestin https://t.co/zgZpLqtFq3
Savage Worlds Sovereign Stone,SavageBloggers,2018/5/22 17:44,1,1,Licensee Spotlight: Sovereign Stone for Savage Worlds on Kickstarter https://t.co/dT9q3w45g2 #SavageWorlds
GoSave,sbmeunier,2018/6/1 5:18,3,2,"Cool #fintech @kickstarter project GoSave: next generation piggy banks

¡ïhttps://t.co/6Tv6JlTa3v https://t.co/CAvutwClpS"
Ruth Bader Ginsburg Action Figure,sbuchbinder,2018/6/11 0:51,2,1,Ruth Bader Ginsburg Action Figure is popular on @Kickstarter! https://t.co/DgD2OrHAqu
ATOS,scarletmonahan,2018/6/12 6:04,1,1,Bloodmoney. #esa #maximus #wca #atos #disability #welfarereform https://t.co/9Ht8XYNCiq 76
ARS GOETIA,Scheheradere,2018/5/22 1:43,1,1,girls who can recite the Ars Goetia 
Art books about Family and Unusual Unicorns,SchoolismLIVE,2018/6/10 21:30,13,1,We love Jaw Cooper's stunning illustration for 'Unusual Unicorns'! Imaginismstudios art books are still on Kickstar https://t.co/uSTXSopNII
HACK YOUR NOTEBOOK,scientiffic,2018/6/18 20:02,8,1,I just backed HACK YOUR NOTEBOOK - paper meets electronics on @Kickstarter https://t.co/woGBIZUkiw
MONKII,ScontiDaCinema,2018/5/28 14:17,2,2,MONKII | A Gym in your Pocket https://t.co/h5QCL9T6yX https://t.co/T4BalLk2Hj
Sherlock Holmes,ScotlandsPeople,2018/5/22 12:44,0,1,"Birth entry for Sir Arthur Conan Doyle, author &amp; creator of #Sherlock Holmes, who was born at 11 Picardy Place, Edi https://t.co/7cecIeWsth"
Brook City,Scottie_Mick,2018/5/22 4:38,1,1,Brook City - Playtest Playthrough PART 3: https://t.co/6w76PiVBsJ via @YouTube
Syphon,SCP_1247,2018/5/29 3:47,1,1,Syphon's Compendium: Part 2 LEAKED https://t.co/kZ66wcv9Pe
Scribit,Scribit_Design,2018/6/18 17:01,3,1,"4 colors, infinite combinations. We call this the Dj-cat. How would you call it? @makrshakr @crassociati https://t.co/5eJG33lkBb"
The Board Game Book,sdesatoff,2018/6/12 7:24,2,2,So @owen_duffy and co. are putting together this incredible project. @BoardGameBook is an awesome board game archiv https://t.co/BS0MuhoUha
World of Alessia Campaign Primer for 5e D&D & Starfinder,SeanIzaakse,2018/5/31 19:41,2,2,Love the look of this campaign and totally going to run it for my players. Help get it funded so I can make that ha https://t.co/qilfnB4ZfK
Big Bad Con 2018,SeanNittner,2018/6/4 21:43,7,1,"Huzzah, only one day left on the Colorful Enamel Pronoun Pins Kickstarter campaign and @maurybrown has opened a new https://t.co/OzcFayXXtX"
Zoo Break,seattle48hfp,2018/5/15 18:43,2,2,So excited to announce our kick off location for this year! Zoo Break Studios in Burien! Check out the link below t https://t.co/9ObOC4y2Vw
MotorPunk,Segregates_band,2018/5/18 19:19,4,1,Listen to this guy's words and buy a copy of Burston from https://t.co/qzygz3BKGQ #motorpunk #Motorheadbangers https://t.co/7Yk3GUI6kn
Delux Designer,sekulicnemanja,2018/5/22 16:10,7,1,"Speed up your workflow up to 80% with Delux Designer #keyboard 
https://t.co/rxsSDnIKjm https://t.co/kTOaJqPGvb"
Securmate,SengledUSA,2018/6/4 18:28,2,2,"Sengled is now compatible with @IFTT! Trigger #smartlighting based on time, weather &amp; more for a full #smarthome ex https://t.co/3xv5LKgGgd"
"Serengeti, Revised and Expanded!",serengetigame,2018/6/6 11:35,0,3,We've just launched our Kickstarter for the revised Edition of Serengeti. If you'd like to play it before deciding https://t.co/DpaWosiwYH
Tiny Landscapes,serganimations,2018/6/16 9:45,4,2,"Just finished this tiny, little creation of an Ocean View. Hope you like it, IÂ´m fine with the outcome of it and wi https://t.co/HlxGN38uV9"
Session Fly Reel,SessionFlyFish,2018/6/12 19:21,1,1,"// INTRODUCING SESSION //
We are Session Fly Fishing 
Get yours on #kickstarter https://t.co/paBhCJWNqd
. https://t.co/tt2dThvZ23"
Somnium,SethVannier,2018/6/12 5:47,1,3,"Tonight's work: adding all firearms in the Somnium world to the video game version, Legends of Lur-Asko. Praise the https://t.co/F22QiBHr8F"
New Paintings,sevanstudio,2018/6/19 5:19,4,3,@sevanstudio 2018 Ireland New paintings #inspire#colour#artgallery https://t.co/zPeP0XAvgn
HACK YOUR NOTEBOOK,sfnexmap,2018/6/16 16:16,2,1,@RafranzDavis your work in TX and your feed heed inspires; we wanted to be sure you knew about Hack Your Notebook - https://t.co/ij6WxRqY2g
ShadowMyths Oracle Deck,ShadowMythsArt,2018/5/14 20:40,3,2,The proofs for the ShadowMyths Oracle Deck are in.  I love their look.  Clean and simple.  I'll have some pictures https://t.co/SnJ1LH63du
Mighty Aphrodite! the Animated Web Series,ShanePlaysPR,2018/5/30 11:26,0,1,"The Goddess herself returns to the human-run world after 2,000 years - and to her great surprise, falls in love! Mi https://t.co/2mL1DO4eFe"
"No Thank You, Evil",ShannaGermain,2018/6/5 4:13,21,4,"50k! You are all amazing! Thank you for supporting this game of my heart. &lt;3 

https://t.co/cbVhni4zEc

#NoThankYouEvil"
Arcana League,SharkeyRex,2018/6/6 1:28,0,1,"DON'T WALK, RUN TO BUY THESE BASEBALL/OCCULT TAROT CARDS MY FRIEND MADE  @Kickstarter https://t.co/CJ0HpKwz9I"
Cute Dragon Enamel Pins,SharonSkinner56,2018/6/14 20:19,2,1,Cute Dragon Enamel Pins is popular on @Kickstarter! https://t.co/uWCKZVmqFF
MagneTag,shawnimal,2018/6/11 16:08,0,1,MagneTag is SO CLOSE! &gt;&gt; Check out MagneTag | Wage Foam Warfare on Your Friends and Loved Ones by Adam Cohen on https://t.co/zVzuqgeNUl
Con Before the Storm 2018,shawno,2018/5/29 1:37,1,1,Made a pledge to @ConBeforeStorm's Kickstarter campaign because this is a no-brainer: https://t.co/3QBzr7jzoH
Scavenger Scout,shelwildebooks,2018/6/15 4:15,0,1,In case you missed the live chat via Kickstarter: Scavenger Scout's top tips for rock hounding with young kids: https://t.co/rPGGb3Virc
Japanese Mythos Enamel Pins,shions_heart,2018/5/23 9:27,2,5,I just backed Japanese Mythos Enamel Pins on @Kickstarter https://t.co/nZ7X4NICkD
Pangolin Enamel Pin,shirotokuro,2018/6/14 19:38,21,11,Announcing my first @kickstarter campaign for a soft enamel Pangolin pin https://t.co/bR4UD0xqMq #kickstarter https://t.co/umYs9fPRH6
Polo Shirts for Gamers,ShirtsByShurts,2018/6/8 2:49,4,1,Here's some of the new shirts in the 2nd Edition.  https://t.co/0cnPP3kIWr https://t.co/qVa0FoEZTk
The Seals of Cthulhu,SHMeeplesCo,2018/5/28 15:53,19,3,"The Seals of Cthulhu: Kickstarter Preview/Mini Review https://t.co/thGBRClPkZ via @YouTube 

Some thoughts from me https://t.co/jTonlpZEEI"
Lever Gear CLiP System,ShopFind2014,2018/6/7 22:00,0,1,Lever Gear CLiP System Offers Compact Storage For EverydayCarry https://t.co/rEz9OuRB0j https://t.co/R9KSQkdxW0
Instant Magny 35,Shuhenaz,2018/6/18 22:29,59,4,The Instant Magny 35 Turns Your SLR and Rangefinder into an Instant Camera: https://t.co/FF7umEOTYF
SIEGE STOVE,SiegeStoves,2018/6/3 0:53,7,1,"Summer plans on my mind.Wide open spaces, forests and mountains await! https://t.co/WPFFPTniAh #myfirstTweet https://t.co/YSz70D3H4s"
RaceYa,Sifter,2018/6/17 7:45,1,1,Great looking Kickstarter - a radio control car designed for 3D printed additions and customisations. Has Parent a https://t.co/b705IKBObE
Heroes of Estaria,SilentcandleG,2018/6/4 8:43,2,1,"Only 2 more days left to support our game, Heroes of Estaria on Kickstarter!
https://t.co/ogPKDfrhqL

#roleplaying https://t.co/XjS0gn906p"
Edge of History,SimpleWonders82,2018/6/19 5:12,8,1,@BravenakBlog @TheZMage @JohnnyMarvitz @Pkunkorz @AP Lol. You have a history of doing that and I am so happy I get https://t.co/MuiZvWuuas
Pico U. Brew Everything.,Sinceron1973,2018/6/2 14:13,0,1,Â¡Pico U. Brew Everything. es popular en @Kickstarter! https://t.co/gmHE7L8yqA
Portrait of Scottie for Shroud of the Avatar,Sir_Frank_B,2018/6/18 18:14,5,2,@shroudofavatar Almost there! https://t.co/mnrxCqrERa
Survive the Night,sirjoshh,2018/6/19 5:26,0,1,"Sometimes I follow a firefly
It takes me into the night
Baby, I just survive
I got drunk, I'm sorry
Am I losing you?"
Ultra High-Definition 4K Underwater Drone,sjoerdpitstra,2018/5/19 11:36,4,1,"No more Finding Nemo, Nemo finds and captures you! Now it is #fundingnemo on Kickstarter https://t.co/kgIF7vzPun #Kickstarter #Gadget"
Heroes Map,SJohnRoss,2018/6/12 3:25,5,1,Working on the Shadow River map is more than just RPG city design or RPG cartography. It's how I survive listening https://t.co/HA8NUQ1CJa
Arcane Scrollworks 2,SKGames,2018/5/23 16:22,13,2,The Arcane Scrollworks 2 campaign has entered its final week. Don't miss out on this growing collection of hand-fin https://t.co/TFOXjxcYg2
WHISPER Wave 2,Skinner_Games,2018/5/15 4:31,1,2,Need help unlocking awesome mecha figures! #kickstarter #mecha #gundam #anime #scifi #miniatures #tabletop https://t.co/p1nu0aKS9o
Pitchstorm,Skybound,2018/6/17 17:12,58,4,"PITCHSTORM: A party game of ""amazing"" movie ideas, is on kickstarter now! Check out the campaign and back it TODAY: https://t.co/klOs8AKVtX"
Space Cats Fight Fascism,Skye_sant,2018/5/25 16:19,0,1,I just backed Space Cats Fight Fascism: The Board Game on @Kickstarter https://t.co/8GORI2p8vA  I've always suspect https://t.co/vBiIHmiB61
Papercuts,sladelss,2018/6/5 1:35,0,1,I hate papercuts with a burning passion
Sleepie,Sleepie_Cherrie,2018/6/5 4:05,2,1,"Goodnight, my king  https://t.co/aoxGqGF9Jv"
Vikingr,slloyd14,2018/5/11 20:38,4,1,"Just launched a Kickstarter campaign for a new Viking themed OpenD6-based RPG.  It is written and laid out, it just https://t.co/20yxfUQEKQ"
Doge The Blocks,SlopesGameRoom,2018/6/3 7:34,8,1,https://t.co/MMmUDhvYBj Only needs $5 more to hit its goal :D
SuperAge Role Playing Game,SMG_Play,2018/5/23 13:10,1,1,The SuperAge RPG on @Kickstarter  has reached 100 backers! Help us get to the next stretch goal! https://t.co/2Z86X2uL4i
Smoke Staxx,smokestaxxpans,2018/5/16 22:13,2,1,17 Days Left to Order Your Smoke Staxx!! https://t.co/QVP2AUqRl2
Make your collection of miniatures great again,SnagletoothWars,2018/5/31 18:11,3,2,"Make your collection of miniatures great again! 

de Rude Minis en @Kickstarter https://t.co/zC8sWRThKz https://t.co/2dm2jzy5hn"
"It's Chaos, Be Kind",snarkydogmom,2018/5/22 1:01,2,1,"""It's chaos, be kind.""  - Patton Oswalt https://t.co/2S8jJ9P01u"
The Runewild,SneakAttackPres,2018/6/18 19:02,0,1,There are just a few days left to join the Runewild Kickstarter campaign. Don't miss out on this fey-filled hexcraw https://t.co/MMG6nNTCmv
Rocky Mountain Colouring book,Snow_Alligator,2018/6/2 23:30,3,1,#RockyMountainCB is a 44 pg colouring book of a outdoor adventure road trip. It follows a station wagon as it heads https://t.co/eUpmKB4YeR
FITT Cube,SocialSnowflake,2018/5/16 17:19,2,1,Loving the new campaign for #FITTCube from our friends at @officialHSTV check out their kickstarter campaign https://t.co/N8svyKA4BI
Pancakes & Booze ART SHOW,sofialovesu,2018/6/15 19:14,0,1,A painting I did a while ago that I think would go great with pancakes and booze zombie art and fashion show nov 3rd https://t.co/lq8CKuoYMi
Fantastic Fantasies,soitistoldcast,2018/5/11 14:06,24,4,"This first-class fellowship of friends formed upon following fantastic folk fantasies. #ff

@SelineSigil9 https://t.co/mRBDGLE8Gm"
Solinius Sparrow,solinius,2018/5/18 17:59,1,1,Add global cellular IoT to anything! Every Solinius Sparrow now comes to your door with $40 in data credit for https://t.co/nmsX6mRppk
"Global ruler, a wooden laser cut and engraved multi-ruler",SomambaCases,2018/5/10 11:45,2,1,"Check out Global ruler, a wooden laser cut and engraved multi-ruler by Vasileios Vasilakakis on @Kickstarter https://t.co/7J55hyBIEu"
Goodbye Daisy,SomebodysChlsea,2018/5/22 11:17,4,1,"It's not like I need my heart anyway 

Please heal him, @MoTancharoen @jedwhedon @clarkgregg. Daisy shouldn't ha https://t.co/NHAYTqxsPn"
Shrolca Digital Wavecycle Synthesizer,sonicstate,2018/6/4 7:37,11,3,Shrolca Digital Wavecycle Synth Kickstarter: New design crosses Mutable Instrument's Shruthi with a Korg Volca https://t.co/2IK5zu64sW
Painting the California Coast,SothebysFr,2018/5/17 0:52,2,1,"David #Hockney Scores 2 Auction Records, Including His Kaleidoscopic Painting of the California Coast | Sotheby's https://t.co/8stKLCASXq"
PiMecha,SoundCloudBoss1,2018/6/11 0:54,4,1,"#Support #development of #PiMecha - #HumanoidRobot on Raspberry Pi
#Powered by #RaspberryPi and based on https://t.co/jd62zPWn4A"
Steamboat Billy,SpeerofD3stiny,2018/6/3 18:05,1,1,"Just a weekend reminder - Steamboat Billy still has 10 days left and is mostly funded, but it can't reach the finis https://t.co/kDrEmTwX1W"
Stoneshard,SPGSpectrality,2018/6/11 13:32,4,1,"Sleepy Pyro Gaming comes to #Seattle! Live in 25 minutes with Dead Cells,  Stoneshard Prologue, and much more today https://t.co/sefzs1mmJO"
Pixel Princess Blitz,SpiidiOnNoita,2018/5/29 11:00,2,1,I just backed Pixel Princess Blitz - Sandbox Roguelite Action RPG on @Kickstarter https://t.co/DONUlHCXBj
Legends of Signum,spikeybits,2018/5/14 20:41,4,1,Legends of Signum: Battle for Vallor Kickstarter  TheLegends of Signum: Battle for Vallor KS is liveand fully fun https://t.co/l4sMsOTAlG
GAMEBOOK,Spooky3lectric1,2018/6/4 13:35,1,1,@citydaduk @fightingfantasy @ian_livingstone Theres an app that does more than just dice rolls for Fighting Fantas https://t.co/S97A9Awo0F
Little Bear and His Chair,springintobooks,2018/5/12 12:23,2,2,"Meet Spring Into Books Author Claressa Swensen, author of multiple childrens picture books including Dino Dino Doi https://t.co/DobDrHLUJF"
STREETS OF STEEL,SpritesNDice,2018/5/28 23:35,3,1,"We had a chance to try out @WildPowerGames's brand new #Kickstarter game, Streets of Steel!  Here's our thoughts ab https://t.co/nfftSnozOH"
Studio Ghibli Inspired Chibi Hard Enamel Pins Collection,sqiouyilu,2018/5/29 18:28,1,2,"oh NOOOOOO

Studio Ghibli Inspired Chibi Hard Enamel Pins Collection is popular on @Kickstarter! https://t.co/lcOw5QqWiA"
The Dice Dungeon,Squach,2018/5/27 17:26,21,1,"Having wrapped my school gaming club, probably forever, I wanted a new place to store all the extra dice I now own https://t.co/v62jeQjFxn"
Doxie Dash,ssoebmizan,2018/5/29 10:05,0,1,"Doxie Dash #BoardGame. Take on challenges from the doxie's perspective as you defeat foes, poo on expensive rugs, h https://t.co/POUYWDrkta"
Bad Fan Art Enamel Pins + Bees!,StadriEmblems,2018/5/8 18:07,3,1,We're really excited about this #Kickstarter campaign from @Rain_City_Items! There is still time to pledge for one https://t.co/nMKM06TaYj
Cycling Power Meter,stagescycling,2018/5/13 21:42,6,1,"Check out the better, stronger, lighter, more powerful GEN 3 #StagesPower meter. https://t.co/xEC56cc0Yr #watts https://t.co/IfnfvTOby3"
Creatures of Vathis,StarcalledStudi,2018/5/27 15:59,8,4,"Creatures of Vathis, creatures for 5e and Pathfinder! Use them in our world or yours.  Now on Kickstarter: https://t.co/HZqzZg0URv"
Septaer,startdet,2018/5/15 18:25,1,1,"Septaer - Smart Display with 360Â° Screen &amp; Camera.

A beautiful display and A.I. software that focuses on natural r https://t.co/bJizPdvjE1"
The Book Of Mormon,startofamoment,2018/5/29 5:53,5,1,the something incredible reprise is NOT necessary at all and is in really poor taste even for Book of Mormon https://t.co/l08A9yjDtl
The Art of Michael Pasquale Vol. 1,StarWarsTime,2018/6/12 0:14,3,1,"Help @800lbProds and support his awesome project to make it a reality - The Art of Michael Pasquale Vol. 1, via https://t.co/wGaKasDRQ3"
3D Printable,State_Scoop,2018/6/4 22:17,2,2,MIT is testing 3D-printable driverless boats that could relieve traffic in canal-heavy cities  #transportation https://t.co/TZXpGf8RzG
Shakespeare for babies,StateofShakespe,2018/5/15 14:21,3,1,#Shakespeare for babies: real literature to read on a lap is popular! https://t.co/nXfn88Qkey
UPLIFT,stats_sl,2018/5/16 5:21,1,1,"In his pursuit to uplift the brand of Stats SL, our Statistician General Osman (m) @oasankoh continues to meet top https://t.co/4ICsg9j0Tn"
Magic Office Chair Caster Wheels,StealthoInfo,2018/5/22 10:26,1,1,@biranzo thanks for connecting! Check out our Kickstarter to build the next gen #stealthowheels https://t.co/edyuFMhdOG
Rangers Membership Drive,steamcrow,2018/5/21 1:55,4,3,"Get a hand-forged fork in our latest #monsterrangers #kickstarter! 

https://t.co/LPVznlkwIE https://t.co/RJhAKVVKrN"
Lisistrata  Visual Novel  Adventure RPG,steamgirlgame,2018/5/12 13:19,1,1,"Nearly there!! Hope this game gets funded.

Lisistrata  Visual Novel  Adventure RPG, via @Kickstarter https://t.co/2iszQrCqch"
GEN i2,stefanocortesi,2018/6/5 8:48,0,1,"GEN i2: World's Smallest Golf Simulator https://t.co/twv8AF65L0 
Intensify your play with the GEN i2 golf simulator https://t.co/DceB15RUOZ"
Doomsday Bots!,stefscribbles,2018/6/13 11:01,8,3,so my friends at @DigiSpriteDev are super close to hitting their second stretch goal on their awesome nerdy board g https://t.co/TbvKbF6Q0f
EQUA Smart Water Bottle,Stella_Korosec,2018/6/8 8:01,1,1,"Any Product Hunters out there? 
Would appreciate your upvote &lt;3 
Thank you thank you thank you! https://t.co/tyyDXAWVb0"
Crusader Kings The Board Game,StellarisGame,2018/5/27 14:10,71,1,"A daring plot unravels. Will the Blorg Body pillows make it into @CrusaderKings board game!? :O

BTW. You should to https://t.co/8VVbX3fdzD"
Tricky Tides,stevenaramini,2018/5/21 15:12,27,1,Thank you @thedicetower and @425suzanne for featuring Tricky Tides and Sprawlopolis during the latest Board Game Br https://t.co/hB13pgZGI8
Stiglo,StigloDesign,2018/6/12 22:03,0,1,Not sure how to get Stiglo you want on Kickstarter? Stiglo's cute little creatures will be happy to help you. https://t.co/VAaYNg5K2J
Portrait of Scottie for Shroud of the Avatar,StileTeckel,2018/6/12 21:30,8,2,Portrait of Scottie for Shroud of the Avatar is popular on @Kickstarter! https://t.co/4gpv6BzPbN
Story Time Chess,storytimechess,2018/6/4 17:06,0,1,We launched a Kickstarter for a board game that teaches chess to children younger than ever (ages 3+). It includes https://t.co/cn8qvFK8zc
Escape the Dark Castle,StrieEyes,2018/6/5 0:43,0,1,Have you looked at the Escape From the Dark Castle #kickstarter yet by @themeborne ? Want to know more before you d https://t.co/QhzOuIoFVp
The Phone Drone,stuartpalley,2018/6/4 0:02,15,2,"For what its worth, I ended up running into man who flew the drone, because he was yelling about it on phone. Told https://t.co/vjXt4yoOh2"
Anno Domini 1666,StudioGiraldez,2018/5/25 7:33,42,5,"Anno Domini 1666, new  boardgame! https://t.co/jcHgsHlDrx"
Lil Ye Land (Video Game),stupidDOPE,2018/6/15 8:50,26,4,Ye Goes Gaming! Check Out The Kanye West-Themed Video Game Lil Ye Land https://t.co/qhs2jmnKiP https://t.co/9vCttLsa6w
RED HOT AMERICAN BOYS,Sturbapp,2018/6/10 16:23,1,4,Le calendrier 2019 des Red Hot American Boys au profit de Athlete Ally https://t.co/XUNmpn8FND via @sturbapp
In Search of Sisu,SuchFunDB,2018/5/16 6:01,1,1,"Sisu's reindeer search, the new story of the #playingeverafter @Erasmus_Project is ready! https://t.co/EbfjSdzKwa W https://t.co/Z8tV9tcMw8"
MotoSync & TL,SueForMayor,2018/5/6 0:55,1,1,MotoSync &amp; TL: Building an Electric Superbike https://t.co/h2EwH25Zfq
KupoCafe Acrylic Charms,SukiCat_Arts,2018/6/4 23:53,1,1,Our first stretch goal has been unlocked!  TONBERRY charms will now be available to backers and future buyers! https://t.co/xQ8yQrCryc
My Brother's Lion,SumiAkt50349403,2018/6/4 15:30,3,1,"Help Josh Burleson finish his latest children's book titled ""My Brother's Lion"" - A children's adventure about frie https://t.co/1Dk1deadP1"
The accidental HFT firm,sumohurd,2018/6/13 5:06,15,4,"Thanks to some generous backers on Kickstarter:
https://t.co/sIe9qE0PL6

""The accidental HFT firm"" book project is https://t.co/LxVvvEuNbS"
Zulu Audio,Sun_Zulu,2018/6/19 3:12,1,1,Prodigy of Mobb Deep - No Religion (Official Audio) https://t.co/R2N7rRRFKy via @YouTube
Azure Wing,SunRivieraWorks,2018/6/6 15:50,3,2,"New sillia sprites, Promo art preview in the newest #kickstarter update! 
Update link: https://t.co/lKD57pBrSD https://t.co/1wf5dabgDQ"
The new inflatable Zen Float Tank,SuperegoWorld,2018/5/30 21:01,5,4,"The new inflatable @ZenFloatCo Float Tank is super cool #StaySustained

¡ï[https://t.co/zz4nbFm2Uy] https://t.co/tpdTvOw4Vz"
TraceFree,SurfTraceFree,2018/5/28 10:21,2,2,"When you isolate the browser from the device, you prevent websites from gaining access to your data. You essentiall https://t.co/EdMUHscb9e"
Dante's Inferno,suser_rolfe,2018/6/19 4:05,1,1,@rolandscahill Dantes going to need some new levels in that Inferno.
The MeeTwo 'Mental Help' Handbook For Teenagers,suzigodson,2018/5/26 5:12,0,1,"@Madhenry_miles @skalidindi1 Hi Miles, we are publishing a Mental Help Handbook for teenagers. Would you like to wr https://t.co/ZrBzKgfJGn"
Journal 29 Revelation,Sweeet83,2018/5/15 9:17,3,4,Varietats: Journal 29 Revelation: Interactive Book Game https://t.co/mo48ohXiZG #project #Kickstarter #book #game https://t.co/8Cbe3FiMj5
Shattered Dreams,SweetnSpicyBook,2018/5/16 3:29,0,1,"#HisChristmasMiracle
An impossible wish...
As compelling attraction drives Chrissie and Kyle together, a wistful ye https://t.co/ZyMnanvBfe"
Dem Blades,swfcsc,2018/6/18 21:13,37,1,Dem Blades get ever so touchy when they're reminded Harry is a Wednesdayite don't they?? #swfc
STAC,Szkolar_Lohud,2018/5/16 3:41,1,2,"STAC in on another Section 1 product. Already have former Tappan Zee star Kevin Lynch, and also have Mount Vernon's https://t.co/w3eDKH0Tvd"
Prism Power,t_unmasked,2018/6/5 0:07,4,1,"Considering new stretch goals for ""Prism Power"" and want to hear from you!

Which would YOU rather see as a extra t https://t.co/u3HFwxQ7nr"
